,RealFacility_ID,year,month,service,disruption,mean_all_service
227,Mpemba Health Centre,2025,1,all,0.06342998977614656,0.06342998977614656
228,Mpherembe Health Centre,2025,1,all,0.0,0.0
229,Mphompha Health Centre,2025,1,all,0.036106974896938995,0.036106974896938995
230,Mpondasi Health Centre,2025,1,all,0.03166471286392869,0.03166471286392869
231,Mponela Rural Hospital,2025,1,all,0.004506420924938811,0.004506420924938811
232,Msenjere Health Centre,2025,1,all,0.0042286215053892965,0.0042286215053892965
233,Msese Health Centre,2025,1,all,0.0,0.0
234,Msumbe Health Centre,2025,1,all,0.0,0.0
235,Mtakataka Health Centre,2025,1,all,0.0,0.0
236,Mtende Health Centre,2025,1,all,0.0,0.0
237,Mtendere Health Centre,2025,1,all,0.0391996383432033,0.0391996383432033
238,Mtengowanthenga Hospital,2025,1,all,0.0,0.0
239,Mtonda Health Centre,2025,1,all,0.0,0.0
240,Mtwalo Health Centre,2025,1,all,0.0,0.0
241,Mulanje District Hospital,2025,1,all,0.06669518060794041,0.06669518060794041
242,Mulomba Health Centre,2025,1,all,0.058436337938587,0.058436337938587
243,Muloza Health Centre,2025,1,all,0.0,0.0
244,Mvera Mission Health Centre,2025,1,all,0.0,0.0
245,Mwandama Health Centre,2025,1,all,0.0,0.0
246,Mwanga Health Centre,2025,1,all,0.0,0.0
247,Mwangala Health Centre,2025,1,all,0.018256822869037834,0.018256822869037834
248,Mwansambo Health Centre,2025,1,all,0.02648432276271882,0.02648432276271882
249,Mwanza District Hospital,2025,1,all,0.06529991516847695,0.06529991516847695
250,Mwazisi Health Centre,2025,1,all,0.03174719913580474,0.03174719913580474
251,Mzambazi Rural Hospital,2025,1,all,0.0,0.0
252,Mzandu Health Centre,2025,1,all,0.0,0.0
253,Mzenga Health Centre,2025,1,all,0.007596441410357711,0.007596441410357711
254,Mzimba District Hospital,2025,1,all,0.009907568306188129,0.009907568306188129
255,Mziza Health Centre,2025,1,all,0.0,0.0
256,Naisi Health Centre,2025,1,all,0.05786545594255243,0.05786545594255243
257,Nalunga Health Centre,2025,1,all,0.024328923232123843,0.024328923232123843
258,Namadzi Health Centre,2025,1,all,0.0,0.0
259,Namalaka Health Centre,2025,1,all,0.041290014579988564,0.041290014579988564
260,Namandanje Health Centre,2025,1,all,0.028833843239820838,0.028833843239820838
261,Namanja Health Centre,2025,1,all,0.037567690379916856,0.037567690379916856
262,Namanolo Health Centre,2025,1,all,0.048429570148652824,0.048429570148652824
263,Nambazo Health Centre,2025,1,all,0.0346894517562742,0.0346894517562742
264,Nambuma Health Centre,2025,1,all,0.022294078371560878,0.022294078371560878
265,Namphungo Health Centre,2025,1,all,0.05337978576266846,0.05337978576266846
266,Namulenga Health Centre,2025,1,all,0.0,0.0
267,Namwera Health Centre,2025,1,all,0.055740291226374646,0.055740291226374646
268,Nankhwali Health Centre,2025,1,all,0.006138233855750306,0.006138233855750306
269,Nathenje Health Centre,2025,1,all,0.008654571802805558,0.008654571802805558
270,Nayuchi Health Centre,2025,1,all,0.034966075515018076,0.034966075515018076
271,Ndakwela Health Centre,2025,1,all,0.0,0.0
272,Ndamera Health Centre,2025,1,all,0.0,0.0
273,Ndaula Health Centre,2025,1,all,0.014256525178674512,0.014256525178674512
274,Neno District Hospital,2025,1,all,0.07673927498883674,0.07673927498883674
275,Ng'onga Health Centre,2025,1,all,0.0,0.0
276,Ngabu Rural Hospital,2025,1,all,0.03072025858103051,0.03072025858103051
277,Ngala Health Centre,2025,1,all,0.0,0.0
278,Ngana Health Centre,2025,1,all,0.03200236815495928,0.03200236815495928
279,Ngapani Health Centre,2025,1,all,0.0,0.0
280,Ngodzi Health Centre,2025,1,all,0.0,0.0
281,Ngoni Health Centre,2025,1,all,0.02619739326021379,0.02619739326021379
282,Ngwelero Health Centre,2025,1,all,0.0,0.0
283,Nkasala Health Centre,2025,1,all,0.0,0.0
284,Nkhata Bay District Hospital,2025,1,all,0.03971046727474212,0.03971046727474212
285,Nkhotakota District Hospital,2025,1,all,0.021831418145625274,0.021831418145625274
286,Nkhulambe Health Centre,2025,1,all,0.05040329770780194,0.05040329770780194
287,Nkhunga Health Centre,2025,1,all,0.0,0.0
288,Nkhwazi Health Centre,2025,1,all,0.0,0.0
289,Nkomaula Health Centre,2025,1,all,0.0,0.0
290,Nkula Health Centre,2025,1,all,0.03937203671214031,0.03937203671214031
291,Nsanama Health Centre,2025,1,all,0.0,0.0
292,Nsanje District Hospital,2025,1,all,0.02457618206110671,0.02457618206110671
293,Nsiyaludzu Health Centre,2025,1,all,0.0334469274750825,0.0334469274750825
294,Ntaja Health Centre,2025,1,all,0.0,0.0
295,Ntcheu District Hospital,2025,1,all,0.051204286838095796,0.051204286838095796
296,Ntchisi District Hospital,2025,1,all,0.0200083102594134,0.0200083102594134
297,Nthalire Health Centre,2025,1,all,0.0652067823456866,0.0652067823456866
298,Nthungwa Health Centre,2025,1,all,0.009570579413054425,0.009570579413054425
299,Nyambi Health Centre,2025,1,all,0.04685930871812437,0.04685930871812437
300,Nyamithuthu Health Centre,2025,1,all,0.0206487927305892,0.0206487927305892
301,Nyungwe Health Centre,2025,1,all,0.04951172438492107,0.04951172438492107
302,Nzama Health Centre,2025,1,all,0.0,0.0
303,Pensulo Health Centre,2025,1,all,0.06372300372124927,0.06372300372124927
304,Phalombe Health Centre,2025,1,all,0.05666365625112557,0.05666365625112557
305,Phirilongwe Health Centre,2025,1,all,0.025873524942298314,0.025873524942298314
306,Phokera Health Centre,2025,1,all,0.020240112352405876,0.020240112352405876
307,Raiply Clinic,2025,1,all,0.0,0.0
308,Rumphi District Hospital,2025,1,all,0.022605064310315098,0.022605064310315098
309,Salima District Hospital,2025,1,all,0.018638997744603432,0.018638997744603432
310,Sankhulani Health Centre,2025,1,all,0.0416615373210477,0.0416615373210477
311,Sharpe Valley Health Centre,2025,1,all,0.0,0.0
312,Somba Health Centre,2025,1,all,0.045908320652605,0.045908320652605
313,Sorgin Health Centre,2025,1,all,0.021673262956777274,0.021673262956777274
314,South Lunzu Health Centre,2025,1,all,0.06561755099906295,0.06561755099906295
315,Tembwe Health Centre,2025,1,all,0.019119065798188326,0.019119065798188326
316,Thekerani Rural Hospital,2025,1,all,0.04073711156109105,0.04073711156109105
317,Thembe Health Centre,2025,1,all,0.0,0.0
318,Thomas Health Centre,2025,1,all,0.0,0.0
319,Thonje Health Centre,2025,1,all,0.0,0.0
320,Thumbwe Health Centre,2025,1,all,0.0718992800946391,0.0718992800946391
321,Thunduwike Health Centre,2025,1,all,2.0380849867441227e-05,2.0380849867441227e-05
322,Thyolo District Hospital,2025,1,all,0.07586221348518794,0.07586221348518794
323,Usisya Health Centre,2025,1,all,0.020260800499532966,0.020260800499532966
324,Utale 1 Health Centre,2025,1,all,0.04767038826554621,0.04767038826554621
325,Utale 2 Health Centre,2025,1,all,0.0,0.0
326,Wiliro Health Centre,2025,1,all,0.03203351027884621,0.03203351027884621
327,Wimbe Health Centre,2025,1,all,0.0,0.0
328,Area 30 Police Clinic,2025,2,all,0.0,0.0
329,Balaka District Hospital,2025,2,all,0.0,0.0
330,Bangwe Health Centre,2025,2,all,0.0,0.0
331,Benga Health Centre,2025,2,all,0.0,0.0
332,Bilira Health Centre,2025,2,all,0.0,0.0
333,Bolero Rural Hospital,2025,2,all,0.01773943796977413,0.01773943796977413
334,Bondo Health Centre,2025,2,all,0.0,0.0
335,Bula Health Centre,2025,2,all,0.0,0.0
336,Bulala Health Centre,2025,2,all,0.0,0.0
337,Bvumbwe Health Centre,2025,2,all,0.0,0.0
338,Bwanje Health Centre,2025,2,all,0.0,0.0
339,Chadza Health Centre,2025,2,all,0.0,0.0
340,Chakhaza Health Centre,2025,2,all,0.0,0.0
341,Chamama Health Centre,2025,2,all,0.0,0.0
342,Chambe Health Centre,2025,2,all,0.0,0.0
343,Chang'ambika Health Centre,2025,2,all,0.0,0.0
344,Chapananga Health Centre,2025,2,all,0.0,0.0
345,Chifunga Health Centre,2025,2,all,0.0,0.0
346,Chikande Health Centre,2025,2,all,0.0,0.0
347,Chikole Dispensary,2025,2,all,0.0,0.0
348,Chikuse Health Centre,2025,2,all,0.0,0.0
349,Chikwawa District Hospital,2025,2,all,0.0,0.0
350,Chikweo Health Centre,2025,2,all,0.0,0.0
351,Chikwina Health Centre,2025,2,all,0.017155505853575344,0.017155505853575344
352,Chileka Health Centre,2025,2,all,0.0,0.0
353,Chileka Sda Health Centre,2025,2,all,0.0,0.0
354,Chilonga Health Centre,2025,2,all,0.0,0.0
355,Chilumba Rural Hospital,2025,2,all,0.0,0.0
356,Chimatiro Health Centre,2025,2,all,0.0,0.0
357,Chimbalanga Health Centre,2025,2,all,0.0,0.0
358,Chimoto Health Centre,2025,2,all,0.0,0.0
359,Chingale Health Centre,2025,2,all,0.0,0.0
360,Chingazi Health Centre,2025,2,all,0.0,0.0
361,Chintheche Rural Hospital,2025,2,all,0.0,0.0
362,Chinyama Health Centre,2025,2,all,0.0,0.0
363,Chioshya Health Centre,2025,2,all,0.0,0.0
364,Chipho Health Centre,2025,2,all,0.0,0.0
365,Chipoka Health Centre,2025,2,all,0.0,0.0
366,Chiradzulu District Hospital,2025,2,all,0.0,0.0
367,Chiringa Health Centre,2025,2,all,0.0,0.0
368,Chiringa Maternity,2025,2,all,0.0,0.0
369,Chisala Health Centre,2025,2,all,0.0,0.0
370,Chisepo Health Centre,2025,2,all,0.0,0.0
371,Chisi Health Centre,2025,2,all,0.0,0.0
372,Chisimuka Health Centre,2025,2,all,0.0,0.0
373,Chisitu Health Centre,2025,2,all,0.0,0.0
374,Chitala Health Centre,2025,2,all,0.0,0.0
375,Chitekesa Health Centre,2025,2,all,0.0,0.0
376,Chitera Health Centre,2025,2,all,0.0,0.0
377,Chitheka Health Centre,2025,2,all,0.00676025699644082,0.00676025699644082
378,Chitimba Health Centre,2025,2,all,0.06444469393047962,0.06444469393047962
379,Chitipa District Hospital,2025,2,all,0.004840543089744415,0.004840543089744415
380,Chitowo Health Centre,2025,2,all,0.0,0.0
381,Chiwamba Health Centre,2025,2,all,0.0,0.0
382,Chiwe Health Centre,2025,2,all,0.0,0.0
383,Choma Health Centre,2025,2,all,0.0,0.0
384,City Clinic Zomba,2025,2,all,0.0,0.0
385,Dedza District Hospital,2025,2,all,0.0,0.0
386,Diamphwe Health Centre,2025,2,all,0.0,0.0
387,Dickson Health Centre,2025,2,all,0.0,0.0
388,Domasi Rural Hospital,2025,2,all,0.0,0.0
389,Dr David Livingstone Memorial Clinic,2025,2,all,0.0,0.0
390,Dwambazi Rural Hospital,2025,2,all,0.0,0.0
391,Dzenje Health Centre,2025,2,all,0.0,0.0
392,Dzenza Health Centre,2025,2,all,0.0,0.0
393,Dziwe Health Centre,2025,2,all,0.0,0.0
394,Emsizini Health Centre,2025,2,all,0.0,0.0
395,Endindeni Health Centre,2025,2,all,0.0,0.0
396,Engucwini Health Centre,2025,2,all,0.0,0.0
397,Euthini Rural Hospital,2025,2,all,0.0,0.0
398,Fulirwa Health Centre,2025,2,all,0.054026074011153495,0.054026074011153495
399,Gaga Health Centre,2025,2,all,0.0,0.0
400,Ganya Health Centre,2025,2,all,0.0,0.0
401,Hora Health Centre,2025,2,all,0.0,0.0
402,Ifumbo Health Centre,2025,2,all,0.0013266794794890003,0.0013266794794890003
403,Jalasi Health Centre,2025,2,all,0.0,0.0
404,Jalawe Health Centre,2025,2,all,0.07219625386234212,0.07219625386234212
405,Jenda Health Centre,2025,2,all,0.0,0.0
406,Kabudula Rural Hospital,2025,2,all,0.0,0.0
407,Kabuwa Health Centre,2025,2,all,0.0,0.0
408,Kabwafu Health Centre,2025,2,all,0.0,0.0
409,Kachere Health Centre,2025,2,all,0.006441352084348144,0.006441352084348144
410,Kafele Health Centre,2025,2,all,0.0,0.0
411,Kaigwazanga Health Centre,2025,2,all,0.0,0.0
412,Kakoma Health Centre,2025,2,all,0.0,0.0
413,Kalemba Health Centre,2025,2,all,0.0,0.0
414,Kalembo Health Centre,2025,2,all,0.0,0.0
415,Kalimanjira Health Centre,2025,2,all,0.0,0.0
416,Kalinde Health Centre,2025,2,all,0.0,0.0
417,Kalulu Health Centre,2025,2,all,0.0,0.0
418,Kaluluma Rural Hospital,2025,2,all,0.0,0.0
419,Kambenje Health Centre,2025,2,all,0.0,0.0
420,Kamboni Health Centre,2025,2,all,0.0,0.0
421,Kameme Health Centre,2025,2,all,0.0,0.0
422,Kamsonga Health Centre,2025,2,all,0.0,0.0
423,Kamteteka Health Centre,2025,2,all,0.0,0.0
424,Kamwe Health Centre,2025,2,all,0.0,0.0
425,Kande Health Centre,2025,2,all,0.03740426023540175,0.03740426023540175
426,Kandeu Health Centre,2025,2,all,0.0,0.0
427,Kangolwa Health Centre,2025,2,all,0.0,0.0
