,RealFacility_ID,year,month,service,disruption,mean_all_service
87,Kalimanjira Health Centre,2025,1,all,0.01157633208402296,0.01157633208402296
88,Kalinde Health Centre,2025,1,all,0.0,0.0
89,Kalulu Health Centre,2025,1,all,0.01786270087063596,0.01786270087063596
90,Kaluluma Rural Hospital,2025,1,all,0.0,0.0
91,Kambenje Health Centre,2025,1,all,0.056178390329062494,0.056178390329062494
92,Kamboni Health Centre,2025,1,all,0.0,0.0
93,Kameme Health Centre,2025,1,all,0.0,0.0
94,Kamsonga Health Centre,2025,1,all,0.0,0.0
95,Kamteteka Health Centre,2025,1,all,0.0,0.0
96,Kamwe Health Centre,2025,1,all,0.0,0.0
97,Kande Health Centre,2025,1,all,0.02458337970704632,0.02458337970704632
98,Kandeu Health Centre,2025,1,all,0.028639015047614083,0.028639015047614083
99,Kangolwa Health Centre,2025,1,all,0.0,0.0
100,Kanyama Health Centre,2025,1,all,0.0,0.0
101,Kanyezi Health Centre,2025,1,all,0.0,0.0
102,Kapanga Health Centre,2025,1,all,0.0,0.0
103,Kapelula Health Centre,2025,1,all,0.0,0.0
104,Kapenda Health Centre,2025,1,all,0.0,0.0
105,Kapeni Health Centre,2025,1,all,0.06175586548933716,0.06175586548933716
106,Kaphuka Health Centre,2025,1,all,0.04966792468677651,0.04966792468677651
107,Kapire Health Centre,2025,1,all,0.0,0.0
108,Kaporo Rural Hospital,2025,1,all,0.021965946070252932,0.021965946070252932
109,Karonga District Hospital,2025,1,all,0.01795518399372719,0.01795518399372719
110,Kaseye Mission Hospital,2025,1,all,0.030715530992530656,0.030715530992530656
111,Kasina Health Centre,2025,1,all,0.0,0.0
112,Kasinje Health Centre,2025,1,all,0.0,0.0
113,Kasoba Health Centre,2025,1,all,0.01617398499088964,0.01617398499088964
114,Kasungu District Hospital,2025,1,all,0.0,0.0
115,Katchale Health Centre,2025,1,all,0.013031405662728462,0.013031405662728462
116,Katimbila Health Centre,2025,1,all,0.0,0.0
117,Katowo Rural Hospital,2025,1,all,0.022235962887148835,0.022235962887148835
118,Katsekera Health Centre,2025,1,all,0.08358584912254613,0.08358584912254613
119,Katuli Health Centre,2025,1,all,0.05091702654469975,0.05091702654469975
120,Kaundu Health Centre,2025,1,all,0.0,0.0
121,Kavuzi Health Centre,2025,1,all,0.0,0.0
122,Kawamba Health Centre,2025,1,all,0.0,0.0
123,Kaweche Health Centre,2025,1,all,0.006094818461651684,0.006094818461651684
124,Kawinga Dispensary,2025,1,all,0.014438134777683652,0.014438134777683652
125,Kayembe Health Centre,2025,1,all,0.0,0.0
126,Khanda Health Centre,2025,1,all,0.0,0.0
127,Khola Health Centre,2025,1,all,0.0,0.0
128,Khondowe Health Centre,2025,1,all,0.0,0.0
129,Khosolo Health Centre,2025,1,all,0.02192403708514504,0.02192403708514504
130,Khuwi Health Centre,2025,1,all,0.017338617001714827,0.017338617001714827
131,Khuyukuyu Health Centre,2025,1,all,0.0,0.0
132,Kochilira Rural Hospital,2025,1,all,0.022616787576885657,0.022616787576885657
133,Kukalanga Dispensary,2025,1,all,0.007250636929431406,0.007250636929431406
134,Kunenekude Health Centre,2025,1,all,0.09856458406710672,0.09856458406710672
135,Kwitanda Health Centre,2025,1,all,0.05044535411449486,0.05044535411449486
136,Lambulira Health Centre,2025,1,all,0.05272051778581209,0.05272051778581209
137,Lemwe Health Centre,2025,1,all,0.023833800406314085,0.023833800406314085
138,Lilongwe City Assembly Chinsapo,2025,1,all,0.0,0.0
139,Limbe Health Centre,2025,1,all,0.0,0.0
140,Lirangwe Health Centre,2025,1,all,0.060319650263251194,0.060319650263251194
141,Liuzi Health Centre,2025,1,all,0.05436128723775413,0.05436128723775413
142,Livwezi Health Centre,2025,1,all,0.0,0.0
143,Liwonde Medical Clinic,2025,1,all,0.03105456627501079,0.03105456627501079
144,Lizulu Health Centre,2025,1,all,0.02789150935853864,0.02789150935853864
145,Lobi Health Centre,2025,1,all,0.05092756490069242,0.05092756490069242
146,Lulwe Health Centre,2025,1,all,0.0,0.0
147,Lundu Health Centre,2025,1,all,0.06322524404106908,0.06322524404106908
148,Lungwena Health Centre,2025,1,all,0.03649472270399678,0.03649472270399678
149,Lupembe Health Centre,2025,1,all,0.024637450524883538,0.024637450524883538
150,Lura Health Centre,2025,1,all,0.08224345818194319,0.08224345818194319
151,Luwalika Health Centre,2025,1,all,0.04953155999006298,0.04953155999006298
152,Luwani Health Centre,2025,1,all,0.0,0.0
153,Luwawa Health Centre,2025,1,all,0.0,0.0
154,Luwerezi Health Centre,2025,1,all,0.0,0.0
155,Luzi Health Centre,2025,1,all,0.0,0.0
156,Lwazi Health Centre,2025,1,all,0.0,0.0
157,M'mambo Heaith Centre,2025,1,all,0.0,0.0
158,Mabili Health Centre,2025,1,all,0.0,0.0
159,Machinga District Hospital,2025,1,all,0.05197863311291153,0.05197863311291153
160,Machinjiri Health Centre,2025,1,all,0.055349054147535125,0.055349054147535125
161,Madziabango Health Centre,2025,1,all,0.07855935982889613,0.07855935982889613
162,Maganga Health Centre,2025,1,all,0.0,0.0
163,Magareta Health Centre,2025,1,all,0.0,0.0
164,Makanjira Health Centre,2025,1,all,0.026918565789939695,0.026918565789939695
165,Makapwa Health Centre,2025,1,all,0.0,0.0
166,Makhanga Health Centre,2025,1,all,0.0,0.0
167,Makiyoni Health Centre,2025,1,all,0.0,0.0
168,Makwapala Health Centre,2025,1,all,0.0,0.0
169,Malambo Health Centre,2025,1,all,0.0,0.0
170,Malembo Health Centre,2025,1,all,0.004922036340267168,0.004922036340267168
171,Malombe Dispensary,2025,1,all,0.01017615374331977,0.01017615374331977
172,Malomo Health Centre,2025,1,all,0.0,0.0
173,Malukula Health Centre,2025,1,all,0.0,0.0
174,Maluwa Health Centre,2025,1,all,0.012737238131813508,0.012737238131813508
175,Mangamba Health Centre,2025,1,all,0.0,0.0
176,Mangochi District Hospital,2025,1,all,0.02734185522800364,0.02734185522800364
177,Mangunda Health Centre,2025,1,all,0.0,0.0
178,Manjawira Health Centre,2025,1,all,0.0,0.0
179,Manolo Health Center,2025,1,all,0.0,0.0
180,Maonde Health Centre,2025,1,all,0.0,0.0
181,Masenjere Health Centre,2025,1,all,0.05398200082593469,0.05398200082593469
182,Matanda Health Centre,2025,1,all,0.0,0.0
183,Matapila Health Centre,2025,1,all,0.0043309893430989455,0.0043309893430989455
184,Matiki Health Centre,2025,1,all,0.0,0.0
185,Matiya Health Centre,2025,1,all,0.0,0.0
186,Matuli Health Centre,2025,1,all,0.0,0.0
187,Matumba Health Centre,2025,1,all,0.0,0.0
188,Maula Health Centre,2025,1,all,0.0,0.0
189,Mauwa Health Centre,2025,1,all,0.0,0.0
190,Mayaka Health Centre,2025,1,all,0.0,0.0
191,Mayani Health Centre,2025,1,all,0.051139454156865674,0.051139454156865674
192,Mbabvi Health Centre,2025,1,all,0.017598483107421514,0.017598483107421514
193,Mbalachanda Health Centre,2025,1,all,0.0,0.0
194,Mbang'ombe 1 Health Centre,2025,1,all,0.0,0.0
195,Mbang'ombe 2 Health Centre,2025,1,all,0.0,0.0
196,Mbayani Health Center,2025,1,all,0.0,0.0
197,Mbenje Health Centre,2025,1,all,0.03768403515425082,0.03768403515425082
198,Mbera Health Centre,2025,1,all,0.009440833063759455,0.009440833063759455
199,Mbingwa Health Centre,2025,1,all,0.0,0.0
200,Mbiza Health Centre,2025,1,all,0.06502577420728578,0.06502577420728578
201,Mchima Clinic,2025,1,all,0.06162082955945984,0.06162082955945984
202,Mchinji District Hospital,2025,1,all,0.032689705624231555,0.032689705624231555
203,Mchoka Health Centre,2025,1,all,0.0,0.0
204,Mdunga Heallth Centre,2025,1,all,0.0,0.0
205,Mfera Health Centre,2025,1,all,0.0,0.0
206,Mhalaunda Health Centre,2025,1,all,0.0,0.0
207,Mhuju Rural Hospital,2025,1,all,0.06397677736813721,0.06397677736813721
208,Mikolongwe Health Centre,2025,1,all,0.08424384304676537,0.08424384304676537
209,Mikundi Health Centre,2025,1,all,0.009938252134097186,0.009938252134097186
210,Milepa Health Centre,2025,1,all,0.05643458065621829,0.05643458065621829
211,Milonde Health Centre,2025,1,all,0.06417698118887037,0.06417698118887037
212,Mimosa Dispensary,2025,1,all,0.0728928940710018,0.0728928940710018
213,Misomali Health Centre (CHAM),2025,1,all,0.0,0.0
214,Misuku Health Centre,2025,1,all,0.03769069932699095,0.03769069932699095
215,Mkanda Health Centre,2025,1,all,0.0,0.0
216,Mkoma Health Centre,2025,1,all,0.00890751308279008,0.00890751308279008
217,Mkumba Health Centre,2025,1,all,0.01438730003945343,0.01438730003945343
218,Mlanda Health Centre,2025,1,all,0.0,0.0
219,Mlangeni Health Centre,2025,1,all,0.03538910926162272,0.03538910926162272
220,Mlowe Health Centre,2025,1,all,0.0,0.0
221,Mnyanja Health Centre,2025,1,all,0.0,0.0
222,Monkey-Bay Community Hospital,2025,1,all,0.0,0.0
223,Mpala Health Centre,2025,1,all,0.07215014127575713,0.07215014127575713
224,Mpamba Health Centre,2025,1,all,0.0,0.0
225,Mpasa Health Centre,2025,1,all,0.0,0.0
226,Mpata Health Centre,2025,1,all,0.0,0.0
227,Mpemba Health Centre,2025,1,all,0.08381566578412544,0.08381566578412544
228,Mpherembe Health Centre,2025,1,all,0.0,0.0
229,Mphompha Health Centre,2025,1,all,0.06065923351209036,0.06065923351209036
230,Mpondasi Health Centre,2025,1,all,0.01891731288833509,0.01891731288833509
231,Mponela Rural Hospital,2025,1,all,0.0014855347102391426,0.0014855347102391426
232,Msenjere Health Centre,2025,1,all,0.027410488465919057,0.027410488465919057
233,Msese Health Centre,2025,1,all,0.0,0.0
234,Msumbe Health Centre,2025,1,all,0.0,0.0
235,Mtakataka Health Centre,2025,1,all,0.0,0.0
236,Mtende Health Centre,2025,1,all,0.0,0.0
237,Mtendere Health Centre,2025,1,all,0.04942880967738389,0.04942880967738389
238,Mtengowanthenga Hospital,2025,1,all,0.0,0.0
239,Mtonda Health Centre,2025,1,all,0.0,0.0
240,Mtwalo Health Centre,2025,1,all,0.0,0.0
241,Mulanje District Hospital,2025,1,all,0.07472324223177797,0.07472324223177797
242,Mulomba Health Centre,2025,1,all,0.05820461337249386,0.05820461337249386
243,Muloza Health Centre,2025,1,all,0.0,0.0
244,Mvera Mission Health Centre,2025,1,all,0.0,0.0
245,Mwandama Health Centre,2025,1,all,0.0,0.0
246,Mwanga Health Centre,2025,1,all,0.0,0.0
247,Mwangala Health Centre,2025,1,all,0.017525672946942954,0.017525672946942954
248,Mwansambo Health Centre,2025,1,all,0.013805067380421756,0.013805067380421756
249,Mwanza District Hospital,2025,1,all,0.08694484693730482,0.08694484693730482
250,Mwazisi Health Centre,2025,1,all,0.022075690380410642,0.022075690380410642
251,Mzambazi Rural Hospital,2025,1,all,0.0,0.0
252,Mzandu Health Centre,2025,1,all,0.0,0.0
253,Mzenga Health Centre,2025,1,all,0.012756658518267149,0.012756658518267149
254,Mzimba District Hospital,2025,1,all,0.0061978979439154865,0.0061978979439154865
255,Mziza Health Centre,2025,1,all,0.0,0.0
256,Naisi Health Centre,2025,1,all,0.05231400662078893,0.05231400662078893
257,Nalunga Health Centre,2025,1,all,0.00589814762791196,0.00589814762791196
258,Namadzi Health Centre,2025,1,all,0.0,0.0
259,Namalaka Health Centre,2025,1,all,0.034886896114183844,0.034886896114183844
260,Namandanje Health Centre,2025,1,all,0.013780423772566977,0.013780423772566977
261,Namanja Health Centre,2025,1,all,0.014417208990270776,0.014417208990270776
262,Namanolo Health Centre,2025,1,all,0.05058007319527595,0.05058007319527595
263,Nambazo Health Centre,2025,1,all,0.024195713089172458,0.024195713089172458
264,Nambuma Health Centre,2025,1,all,0.01932716989243048,0.01932716989243048
265,Namphungo Health Centre,2025,1,all,0.0564587783855701,0.0564587783855701
266,Namulenga Health Centre,2025,1,all,0.0,0.0
267,Namwera Health Centre,2025,1,all,0.02423013531849015,0.02423013531849015
268,Nankhwali Health Centre,2025,1,all,0.03544704052295115,0.03544704052295115
269,Nathenje Health Centre,2025,1,all,0.0031137082414216927,0.0031137082414216927
270,Nayuchi Health Centre,2025,1,all,0.013483501497694665,0.013483501497694665
271,Ndakwela Health Centre,2025,1,all,0.0,0.0
272,Ndamera Health Centre,2025,1,all,0.0,0.0
273,Ndaula Health Centre,2025,1,all,0.017967879025838494,0.017967879025838494
274,Neno District Hospital,2025,1,all,0.09150673588105616,0.09150673588105616
275,Ng'onga Health Centre,2025,1,all,0.0,0.0
276,Ngabu Rural Hospital,2025,1,all,0.057550117226702634,0.057550117226702634
277,Ngala Health Centre,2025,1,all,0.0,0.0
278,Ngana Health Centre,2025,1,all,0.023744485139355304,0.023744485139355304
279,Ngapani Health Centre,2025,1,all,0.0,0.0
280,Ngodzi Health Centre,2025,1,all,0.0,0.0
281,Ngoni Health Centre,2025,1,all,0.018887485339646126,0.018887485339646126
282,Ngwelero Health Centre,2025,1,all,0.0,0.0
283,Nkasala Health Centre,2025,1,all,0.0,0.0
284,Nkhata Bay District Hospital,2025,1,all,0.039665038250179925,0.039665038250179925
285,Nkhotakota District Hospital,2025,1,all,0.03184593292360998,0.03184593292360998
286,Nkhulambe Health Centre,2025,1,all,0.04016870131380541,0.04016870131380541
287,Nkhunga Health Centre,2025,1,all,0.0,0.0
288,Nkhwazi Health Centre,2025,1,all,0.0,0.0
289,Nkomaula Health Centre,2025,1,all,0.0,0.0
290,Nkula Health Centre,2025,1,all,0.06542080956569364,0.06542080956569364
291,Nsanama Health Centre,2025,1,all,0.0,0.0
292,Nsanje District Hospital,2025,1,all,0.02734871049577413,0.02734871049577413
293,Nsiyaludzu Health Centre,2025,1,all,0.012356600853993099,0.012356600853993099
294,Ntaja Health Centre,2025,1,all,0.0,0.0
295,Ntcheu District Hospital,2025,1,all,0.03959157161478838,0.03959157161478838
296,Ntchisi District Hospital,2025,1,all,0.01927846475164887,0.01927846475164887
297,Nthalire Health Centre,2025,1,all,0.043222414077799524,0.043222414077799524
298,Nthungwa Health Centre,2025,1,all,0.020637570570725492,0.020637570570725492
299,Nyambi Health Centre,2025,1,all,0.013638449232016115,0.013638449232016115
300,Nyamithuthu Health Centre,2025,1,all,0.03686388712134613,0.03686388712134613
301,Nyungwe Health Centre,2025,1,all,0.0272192691768666,0.0272192691768666
302,Nzama Health Centre,2025,1,all,0.0,0.0
303,Pensulo Health Centre,2025,1,all,0.0841023018959797,0.0841023018959797
304,Phalombe Health Centre,2025,1,all,0.056431495417245736,0.056431495417245736
305,Phirilongwe Health Centre,2025,1,all,0.015389936204599282,0.015389936204599282
306,Phokera Health Centre,2025,1,all,0.03646197325435779,0.03646197325435779
307,Raiply Clinic,2025,1,all,0.011019463808889178,0.011019463808889178
308,Rumphi District Hospital,2025,1,all,0.023834894720107355,0.023834894720107355
309,Salima District Hospital,2025,1,all,0.0018319407923000834,0.0018319407923000834
310,Sankhulani Health Centre,2025,1,all,0.06564965258289188,0.06564965258289188
311,Sharpe Valley Health Centre,2025,1,all,0.0,0.0
312,Somba Health Centre,2025,1,all,0.012654315334840863,0.012654315334840863
313,Sorgin Health Centre,2025,1,all,0.037871395218631934,0.037871395218631934
314,South Lunzu Health Centre,2025,1,all,0.06597205263878651,0.06597205263878651
315,Tembwe Health Centre,2025,1,all,0.022269717253727617,0.022269717253727617
316,Thekerani Rural Hospital,2025,1,all,0.06238794011608432,0.06238794011608432
317,Thembe Health Centre,2025,1,all,0.0,0.0
318,Thomas Health Centre,2025,1,all,0.0,0.0
319,Thonje Health Centre,2025,1,all,0.0,0.0
320,Thumbwe Health Centre,2025,1,all,0.08376520087914015,0.08376520087914015
321,Thunduwike Health Centre,2025,1,all,0.0,0.0
322,Thyolo District Hospital,2025,1,all,0.08330647133602831,0.08330647133602831
323,Usisya Health Centre,2025,1,all,0.04521669246582754,0.04521669246582754
324,Utale 1 Health Centre,2025,1,all,0.049822607026425915,0.049822607026425915
325,Utale 2 Health Centre,2025,1,all,0.0,0.0
326,Wiliro Health Centre,2025,1,all,0.031219779946686853,0.031219779946686853
327,Wimbe Health Centre,2025,1,all,0.0,0.0
328,Area 30 Police Clinic,2025,2,all,0.0,0.0
329,Balaka District Hospital,2025,2,all,0.0,0.0
330,Bangwe Health Centre,2025,2,all,0.0,0.0
331,Benga Health Centre,2025,2,all,0.0,0.0
332,Bilira Health Centre,2025,2,all,0.0,0.0
333,Bolero Rural Hospital,2025,2,all,0.03958579075477712,0.03958579075477712
334,Bondo Health Centre,2025,2,all,0.0,0.0
335,Bula Health Centre,2025,2,all,0.0,0.0
336,Bulala Health Centre,2025,2,all,0.011450326345287358,0.011450326345287358
337,Bvumbwe Health Centre,2025,2,all,0.0,0.0
338,Bwanje Health Centre,2025,2,all,0.0,0.0
339,Chadza Health Centre,2025,2,all,0.0,0.0
340,Chakhaza Health Centre,2025,2,all,0.0,0.0
341,Chamama Health Centre,2025,2,all,0.0,0.0
342,Chambe Health Centre,2025,2,all,0.0,0.0
343,Chang'ambika Health Centre,2025,2,all,0.0,0.0
344,Chapananga Health Centre,2025,2,all,0.0,0.0
345,Chifunga Health Centre,2025,2,all,0.0,0.0
346,Chikande Health Centre,2025,2,all,0.0,0.0
347,Chikole Dispensary,2025,2,all,0.0,0.0
348,Chikuse Health Centre,2025,2,all,0.0,0.0
349,Chikwawa District Hospital,2025,2,all,0.0,0.0
350,Chikweo Health Centre,2025,2,all,0.0,0.0
351,Chikwina Health Centre,2025,2,all,0.05160830976706056,0.05160830976706056
352,Chileka Health Centre,2025,2,all,0.0,0.0
353,Chileka Sda Health Centre,2025,2,all,0.0,0.0
354,Chilonga Health Centre,2025,2,all,0.0,0.0
355,Chilumba Rural Hospital,2025,2,all,0.0,0.0
356,Chimatiro Health Centre,2025,2,all,0.0,0.0
357,Chimbalanga Health Centre,2025,2,all,0.0,0.0
358,Chimoto Health Centre,2025,2,all,0.0,0.0
359,Chingale Health Centre,2025,2,all,0.0,0.0
360,Chingazi Health Centre,2025,2,all,0.0,0.0
361,Chintheche Rural Hospital,2025,2,all,0.0,0.0
362,Chinyama Health Centre,2025,2,all,0.0,0.0
363,Chioshya Health Centre,2025,2,all,0.0,0.0
364,Chipho Health Centre,2025,2,all,0.0,0.0
365,Chipoka Health Centre,2025,2,all,0.0,0.0
366,Chiradzulu District Hospital,2025,2,all,0.0,0.0
367,Chiringa Health Centre,2025,2,all,0.0,0.0
368,Chiringa Maternity,2025,2,all,0.0,0.0
369,Chisala Health Centre,2025,2,all,0.0,0.0
370,Chisepo Health Centre,2025,2,all,0.0,0.0
371,Chisi Health Centre,2025,2,all,0.0,0.0
372,Chisimuka Health Centre,2025,2,all,0.0,0.0
373,Chisitu Health Centre,2025,2,all,0.0,0.0
374,Chitala Health Centre,2025,2,all,0.0,0.0
375,Chitekesa Health Centre,2025,2,all,0.0,0.0
376,Chitera Health Centre,2025,2,all,0.0,0.0
377,Chitheka Health Centre,2025,2,all,0.027183948271713703,0.027183948271713703
378,Chitimba Health Centre,2025,2,all,0.09571878868978774,0.09571878868978774
379,Chitipa District Hospital,2025,2,all,0.03290190776214753,0.03290190776214753
380,Chitowo Health Centre,2025,2,all,0.0,0.0
381,Chiwamba Health Centre,2025,2,all,0.0,0.0
382,Chiwe Health Centre,2025,2,all,0.0,0.0
383,Choma Health Centre,2025,2,all,0.01951675173404693,0.01951675173404693
384,City Clinic Zomba,2025,2,all,0.0,0.0
385,Dedza District Hospital,2025,2,all,0.0,0.0
386,Diamphwe Health Centre,2025,2,all,0.0,0.0
387,Dickson Health Centre,2025,2,all,0.0,0.0
388,Domasi Rural Hospital,2025,2,all,0.0,0.0
389,Dr David Livingstone Memorial Clinic,2025,2,all,0.0,0.0
390,Dwambazi Rural Hospital,2025,2,all,0.0,0.0
391,Dzenje Health Centre,2025,2,all,0.0,0.0
392,Dzenza Health Centre,2025,2,all,0.0,0.0
393,Dziwe Health Centre,2025,2,all,0.0,0.0
394,Emsizini Health Centre,2025,2,all,0.020226360019060207,0.020226360019060207
395,Endindeni Health Centre,2025,2,all,0.02851688017332926,0.02851688017332926
396,Engucwini Health Centre,2025,2,all,0.01760181203958029,0.01760181203958029
397,Euthini Rural Hospital,2025,2,all,0.003381235314583489,0.003381235314583489
398,Fulirwa Health Centre,2025,2,all,0.05583209301781039,0.05583209301781039
399,Gaga Health Centre,2025,2,all,0.0,0.0
400,Ganya Health Centre,2025,2,all,0.0,0.0
401,Hora Health Centre,2025,2,all,0.0,0.0
402,Ifumbo Health Centre,2025,2,all,0.029487127577660494,0.029487127577660494
403,Jalasi Health Centre,2025,2,all,0.0,0.0
404,Jalawe Health Centre,2025,2,all,0.10321122655984497,0.10321122655984497
405,Jenda Health Centre,2025,2,all,0.0,0.0
406,Kabudula Rural Hospital,2025,2,all,0.0,0.0
407,Kabuwa Health Centre,2025,2,all,0.0,0.0
408,Kabwafu Health Centre,2025,2,all,0.002991038113678929,0.002991038113678929
409,Kachere Health Centre,2025,2,all,0.006102068078545096,0.006102068078545096
410,Kafele Health Centre,2025,2,all,0.0,0.0
411,Kaigwazanga Health Centre,2025,2,all,0.0,0.0
412,Kakoma Health Centre,2025,2,all,0.0,0.0
413,Kalemba Health Centre,2025,2,all,0.0,0.0
414,Kalembo Health Centre,2025,2,all,0.0,0.0
415,Kalimanjira Health Centre,2025,2,all,0.0,0.0
416,Kalinde Health Centre,2025,2,all,0.0,0.0
417,Kalulu Health Centre,2025,2,all,0.0,0.0
418,Kaluluma Rural Hospital,2025,2,all,0.0,0.0
419,Kambenje Health Centre,2025,2,all,0.0,0.0
420,Kamboni Health Centre,2025,2,all,0.0,0.0
421,Kameme Health Centre,2025,2,all,0.0,0.0
422,Kamsonga Health Centre,2025,2,all,0.0,0.0
423,Kamteteka Health Centre,2025,2,all,0.010096022631028394,0.010096022631028394
424,Kamwe Health Centre,2025,2,all,0.0,0.0
