,RealFacility_ID,year,month,service,disruption,mean_all_service
54,Chiwe Health Centre,2025,1,all,0.0,0.0
55,Choma Health Centre,2025,1,all,0.01833043280725939,0.01833043280725939
56,City Clinic Zomba,2025,1,all,0.0822024904368516,0.0822024904368516
57,Dedza District Hospital,2025,1,all,0.06990870611863532,0.06990870611863532
58,Diamphwe Health Centre,2025,1,all,0.046647367592146466,0.046647367592146466
59,Dickson Health Centre,2025,1,all,0.07073143998558327,0.07073143998558327
60,Domasi Rural Hospital,2025,1,all,0.07849671641055535,0.07849671641055535
61,Dr David Livingstone Memorial Clinic,2025,1,all,0.0,0.0
62,Dwambazi Rural Hospital,2025,1,all,0.049433984267362396,0.049433984267362396
63,Dzenje Health Centre,2025,1,all,0.07748723616909395,0.07748723616909395
64,Dzenza Health Centre,2025,1,all,0.0,0.0
65,Dziwe Health Centre,2025,1,all,0.08349657946548206,0.08349657946548206
66,Emsizini Health Centre,2025,1,all,0.019040899670673395,0.019040899670673395
67,Endindeni Health Centre,2025,1,all,0.020994570179329375,0.020994570179329375
68,Engucwini Health Centre,2025,1,all,0.02324040670483855,0.02324040670483855
69,Euthini Rural Hospital,2025,1,all,0.0009699159562273026,0.0009699159562273026
70,Fulirwa Health Centre,2025,1,all,0.032833793573162164,0.032833793573162164
71,Gaga Health Centre,2025,1,all,0.08576454115865109,0.08576454115865109
72,Ganya Health Centre,2025,1,all,0.0,0.0
73,Hora Health Centre,2025,1,all,0.0,0.0
74,Ifumbo Health Centre,2025,1,all,0.028912743191330716,0.028912743191330716
75,Jalasi Health Centre,2025,1,all,0.05664238285385785,0.05664238285385785
76,Jalawe Health Centre,2025,1,all,0.0825913557456381,0.0825913557456381
77,Jenda Health Centre,2025,1,all,0.026645286299223126,0.026645286299223126
78,Kabudula Rural Hospital,2025,1,all,0.04493500085619883,0.04493500085619883
79,Kabuwa Health Centre,2025,1,all,0.0,0.0
80,Kabwafu Health Centre,2025,1,all,0.0005121754248231605,0.0005121754248231605
81,Kachere Health Centre,2025,1,all,0.057521005675469764,0.057521005675469764
82,Kafele Health Centre,2025,1,all,0.0,0.0
83,Kaigwazanga Health Centre,2025,1,all,0.04995986046243847,0.04995986046243847
84,Kakoma Health Centre,2025,1,all,0.0,0.0
85,Kalemba Health Centre,2025,1,all,0.0,0.0
86,Kalembo Health Centre,2025,1,all,0.03215206279009632,0.03215206279009632
87,Kalimanjira Health Centre,2025,1,all,0.057244500468177376,0.057244500468177376
88,Kalinde Health Centre,2025,1,all,0.0,0.0
89,Kalulu Health Centre,2025,1,all,0.04224039815264443,0.04224039815264443
90,Kaluluma Rural Hospital,2025,1,all,0.010934347349632325,0.010934347349632325
91,Kambenje Health Centre,2025,1,all,0.08770695364992447,0.08770695364992447
92,Kamboni Health Centre,2025,1,all,0.012750117651770098,0.012750117651770098
93,Kameme Health Centre,2025,1,all,0.0,0.0
94,Kamsonga Health Centre,2025,1,all,0.0,0.0
95,Kamteteka Health Centre,2025,1,all,0.003508832849233477,0.003508832849233477
96,Kamwe Health Centre,2025,1,all,0.0,0.0
97,Kande Health Centre,2025,1,all,0.023809848986920915,0.023809848986920915
98,Kandeu Health Centre,2025,1,all,0.04892156638291368,0.04892156638291368
99,Kangolwa Health Centre,2025,1,all,0.0,0.0
100,Kanyama Health Centre,2025,1,all,0.0,0.0
101,Kanyezi Health Centre,2025,1,all,0.0,0.0
102,Kapanga Health Centre,2025,1,all,0.0,0.0
103,Kapelula Health Centre,2025,1,all,0.0,0.0
104,Kapenda Health Centre,2025,1,all,0.0,0.0
105,Kapeni Health Centre,2025,1,all,0.06370922694157947,0.06370922694157947
106,Kaphuka Health Centre,2025,1,all,0.04752628880363842,0.04752628880363842
107,Kapire Health Centre,2025,1,all,0.0,0.0
108,Kaporo Rural Hospital,2025,1,all,0.033709775875002665,0.033709775875002665
109,Karonga District Hospital,2025,1,all,0.029747173376382136,0.029747173376382136
110,Kaseye Mission Hospital,2025,1,all,0.028451069004290206,0.028451069004290206
111,Kasina Health Centre,2025,1,all,0.0,0.0
112,Kasinje Health Centre,2025,1,all,0.0,0.0
113,Kasoba Health Centre,2025,1,all,0.027987362277016523,0.027987362277016523
114,Kasungu District Hospital,2025,1,all,0.004463104065655996,0.004463104065655996
115,Katchale Health Centre,2025,1,all,0.059399460580355626,0.059399460580355626
116,Katimbila Health Centre,2025,1,all,0.0,0.0
117,Katowo Rural Hospital,2025,1,all,0.020159976104444442,0.020159976104444442
118,Katsekera Health Centre,2025,1,all,0.0865685100435363,0.0865685100435363
119,Katuli Health Centre,2025,1,all,0.05141777442542855,0.05141777442542855
120,Kaundu Health Centre,2025,1,all,0.0,0.0
121,Kavuzi Health Centre,2025,1,all,0.0,0.0
122,Kawamba Health Centre,2025,1,all,0.003980755844353461,0.003980755844353461
123,Kaweche Health Centre,2025,1,all,0.018106322389480282,0.018106322389480282
124,Kawinga Dispensary,2025,1,all,0.04310397663554081,0.04310397663554081
125,Kayembe Health Centre,2025,1,all,0.0,0.0
126,Khanda Health Centre,2025,1,all,0.0,0.0
127,Khola Health Centre,2025,1,all,0.0,0.0
128,Khondowe Health Centre,2025,1,all,0.0,0.0
129,Khosolo Health Centre,2025,1,all,0.05436030399294971,0.05436030399294971
130,Khuwi Health Centre,2025,1,all,0.036190466688960886,0.036190466688960886
131,Khuyukuyu Health Centre,2025,1,all,0.0,0.0
132,Kochilira Rural Hospital,2025,1,all,0.04317495152204153,0.04317495152204153
133,Kukalanga Dispensary,2025,1,all,0.04836113269743752,0.04836113269743752
134,Kunenekude Health Centre,2025,1,all,0.08997053144016388,0.08997053144016388
135,Kwitanda Health Centre,2025,1,all,0.060429373686620005,0.060429373686620005
136,Lambulira Health Centre,2025,1,all,0.07966841529093975,0.07966841529093975
137,Lemwe Health Centre,2025,1,all,0.045276479236555055,0.045276479236555055
138,Lilongwe City Assembly Chinsapo,2025,1,all,0.0,0.0
139,Limbe Health Centre,2025,1,all,0.0,0.0
140,Lirangwe Health Centre,2025,1,all,0.08898095373090027,0.08898095373090027
141,Liuzi Health Centre,2025,1,all,0.0577676351285288,0.0577676351285288
142,Livwezi Health Centre,2025,1,all,0.006836729309782305,0.006836729309782305
143,Liwonde Medical Clinic,2025,1,all,0.041242468800209986,0.041242468800209986
144,Lizulu Health Centre,2025,1,all,0.05317337051020027,0.05317337051020027
145,Lobi Health Centre,2025,1,all,0.05345609631632379,0.05345609631632379
146,Lulwe Health Centre,2025,1,all,0.0,0.0
147,Lundu Health Centre,2025,1,all,0.08946579514475354,0.08946579514475354
148,Lungwena Health Centre,2025,1,all,0.040175723447436563,0.040175723447436563
149,Lupembe Health Centre,2025,1,all,0.01828196935024871,0.01828196935024871
150,Lura Health Centre,2025,1,all,0.08538937216529312,0.08538937216529312
151,Luwalika Health Centre,2025,1,all,0.0500330388600314,0.0500330388600314
152,Luwani Health Centre,2025,1,all,0.0,0.0
153,Luwawa Health Centre,2025,1,all,0.0,0.0
154,Luwerezi Health Centre,2025,1,all,0.0,0.0
155,Luzi Health Centre,2025,1,all,0.0,0.0
156,Lwazi Health Centre,2025,1,all,0.0,0.0
157,M'mambo Heaith Centre,2025,1,all,0.0,0.0
158,Mabili Health Centre,2025,1,all,0.0,0.0
159,Machinga District Hospital,2025,1,all,0.061946531140482985,0.061946531140482985
160,Machinjiri Health Centre,2025,1,all,0.06764105658395062,0.06764105658395062
161,Madziabango Health Centre,2025,1,all,0.0834614144708882,0.0834614144708882
162,Maganga Health Centre,2025,1,all,0.0,0.0
163,Magareta Health Centre,2025,1,all,0.0,0.0
164,Makanjira Health Centre,2025,1,all,0.04478265043961927,0.04478265043961927
165,Makapwa Health Centre,2025,1,all,0.0,0.0
166,Makhanga Health Centre,2025,1,all,0.0,0.0
167,Makiyoni Health Centre,2025,1,all,0.0,0.0
168,Makwapala Health Centre,2025,1,all,0.0,0.0
169,Malambo Health Centre,2025,1,all,0.0,0.0
170,Malembo Health Centre,2025,1,all,0.032730397711517194,0.032730397711517194
171,Malombe Dispensary,2025,1,all,0.051664259802867936,0.051664259802867936
172,Malomo Health Centre,2025,1,all,0.0,0.0
173,Malukula Health Centre,2025,1,all,0.0,0.0
174,Maluwa Health Centre,2025,1,all,0.059119113120623006,0.059119113120623006
175,Mangamba Health Centre,2025,1,all,0.0,0.0
176,Mangochi District Hospital,2025,1,all,0.05135941123792953,0.05135941123792953
177,Mangunda Health Centre,2025,1,all,0.0,0.0
178,Manjawira Health Centre,2025,1,all,0.0,0.0
179,Manolo Health Center,2025,1,all,0.0,0.0
180,Maonde Health Centre,2025,1,all,0.0,0.0
181,Masenjere Health Centre,2025,1,all,0.06773835018861422,0.06773835018861422
182,Matanda Health Centre,2025,1,all,0.0,0.0
183,Matapila Health Centre,2025,1,all,0.04927778601420724,0.04927778601420724
184,Matiki Health Centre,2025,1,all,0.0,0.0
185,Matiya Health Centre,2025,1,all,0.0,0.0
186,Matuli Health Centre,2025,1,all,0.0,0.0
187,Matumba Health Centre,2025,1,all,0.0,0.0
188,Maula Health Centre,2025,1,all,0.0,0.0
189,Mauwa Health Centre,2025,1,all,0.0,0.0
190,Mayaka Health Centre,2025,1,all,0.0,0.0
191,Mayani Health Centre,2025,1,all,0.04900113446224531,0.04900113446224531
192,Mbabvi Health Centre,2025,1,all,0.03890961218667591,0.03890961218667591
193,Mbalachanda Health Centre,2025,1,all,0.0005679156471088352,0.0005679156471088352
194,Mbang'ombe 1 Health Centre,2025,1,all,0.0,0.0
195,Mbang'ombe 2 Health Centre,2025,1,all,0.0,0.0
196,Mbayani Health Center,2025,1,all,0.0,0.0
197,Mbenje Health Centre,2025,1,all,0.07531252443950953,0.07531252443950953
198,Mbera Health Centre,2025,1,all,0.033760355247215705,0.033760355247215705
199,Mbingwa Health Centre,2025,1,all,0.0,0.0
200,Mbiza Health Centre,2025,1,all,0.0786274298885199,0.0786274298885199
201,Mchima Clinic,2025,1,all,0.07008358568188615,0.07008358568188615
202,Mchinji District Hospital,2025,1,all,0.05031727152848472,0.05031727152848472
203,Mchoka Health Centre,2025,1,all,0.029329589633115424,0.029329589633115424
204,Mdunga Heallth Centre,2025,1,all,0.0,0.0
205,Mfera Health Centre,2025,1,all,0.0,0.0
206,Mhalaunda Health Centre,2025,1,all,0.0,0.0
207,Mhuju Rural Hospital,2025,1,all,0.044431041091670904,0.044431041091670904
208,Mikolongwe Health Centre,2025,1,all,0.10755242174808093,0.10755242174808093
209,Mikundi Health Centre,2025,1,all,0.03703288681505414,0.03703288681505414
210,Milepa Health Centre,2025,1,all,0.08699767142966466,0.08699767142966466
211,Milonde Health Centre,2025,1,all,0.07779098479378269,0.07779098479378269
212,Mimosa Dispensary,2025,1,all,0.08940140095959989,0.08940140095959989
213,Misomali Health Centre (CHAM),2025,1,all,0.0,0.0
214,Misuku Health Centre,2025,1,all,0.03547263556479358,0.03547263556479358
215,Mkanda Health Centre,2025,1,all,0.0,0.0
216,Mkoma Health Centre,2025,1,all,0.03437755680839257,0.03437755680839257
217,Mkumba Health Centre,2025,1,all,0.04704611819164569,0.04704611819164569
218,Mlanda Health Centre,2025,1,all,0.0,0.0
219,Mlangeni Health Centre,2025,1,all,0.055530714919121246,0.055530714919121246
220,Mlowe Health Centre,2025,1,all,0.0,0.0
221,Mnyanja Health Centre,2025,1,all,0.007427954830213369,0.007427954830213369
222,Monkey-Bay Community Hospital,2025,1,all,0.0,0.0
223,Mpala Health Centre,2025,1,all,0.08867187397133951,0.08867187397133951
224,Mpamba Health Centre,2025,1,all,0.0,0.0
225,Mpasa Health Centre,2025,1,all,0.0,0.0
226,Mpata Health Centre,2025,1,all,0.0,0.0
227,Mpemba Health Centre,2025,1,all,0.08868975693299136,0.08868975693299136
228,Mpherembe Health Centre,2025,1,all,0.0,0.0
229,Mphompha Health Centre,2025,1,all,0.04072215340501617,0.04072215340501617
230,Mpondasi Health Centre,2025,1,all,0.042668541225172725,0.042668541225172725
231,Mponela Rural Hospital,2025,1,all,0.025184438453655433,0.025184438453655433
232,Msenjere Health Centre,2025,1,all,0.03201384304301875,0.03201384304301875
233,Msese Health Centre,2025,1,all,0.0,0.0
234,Msumbe Health Centre,2025,1,all,0.0,0.0
235,Mtakataka Health Centre,2025,1,all,0.0,0.0
236,Mtende Health Centre,2025,1,all,0.0,0.0
237,Mtendere Health Centre,2025,1,all,0.051961334096632596,0.051961334096632596
238,Mtengowanthenga Hospital,2025,1,all,0.0,0.0
239,Mtonda Health Centre,2025,1,all,0.0,0.0
240,Mtwalo Health Centre,2025,1,all,0.0007322828301197478,0.0007322828301197478
241,Mulanje District Hospital,2025,1,all,0.0911991570767734,0.0911991570767734
242,Mulomba Health Centre,2025,1,all,0.08966549027796482,0.08966549027796482
243,Muloza Health Centre,2025,1,all,0.0,0.0
244,Mvera Mission Health Centre,2025,1,all,0.0,0.0
245,Mwandama Health Centre,2025,1,all,0.0,0.0
246,Mwanga Health Centre,2025,1,all,0.0,0.0
247,Mwangala Health Centre,2025,1,all,0.03637393406276086,0.03637393406276086
248,Mwansambo Health Centre,2025,1,all,0.03636626339226815,0.03636626339226815
249,Mwanza District Hospital,2025,1,all,0.09667942012256246,0.09667942012256246
250,Mwazisi Health Centre,2025,1,all,0.019999363307418284,0.019999363307418284
251,Mzambazi Rural Hospital,2025,1,all,0.0,0.0
252,Mzandu Health Centre,2025,1,all,0.0,0.0
253,Mzenga Health Centre,2025,1,all,0.022198084898159394,0.022198084898159394
254,Mzimba District Hospital,2025,1,all,0.022936551504926003,0.022936551504926003
255,Mziza Health Centre,2025,1,all,0.0,0.0
256,Naisi Health Centre,2025,1,all,0.0792734684228485,0.0792734684228485
257,Nalunga Health Centre,2025,1,all,0.034591368975982535,0.034591368975982535
258,Namadzi Health Centre,2025,1,all,0.0,0.0
259,Namalaka Health Centre,2025,1,all,0.03857403944034917,0.03857403944034917
260,Namandanje Health Centre,2025,1,all,0.0399643120325127,0.0399643120325127
261,Namanja Health Centre,2025,1,all,0.04308365949110994,0.04308365949110994
262,Namanolo Health Centre,2025,1,all,0.060562676273947964,0.060562676273947964
263,Nambazo Health Centre,2025,1,all,0.06094679846761439,0.06094679846761439
264,Nambuma Health Centre,2025,1,all,0.0426026173820758,0.0426026173820758
265,Namphungo Health Centre,2025,1,all,0.08423433820941223,0.08423433820941223
266,Namulenga Health Centre,2025,1,all,0.0,0.0
267,Namwera Health Centre,2025,1,all,0.04429907720649489,0.04429907720649489
268,Nankhwali Health Centre,2025,1,all,0.04172626507051671,0.04172626507051671
269,Nathenje Health Centre,2025,1,all,0.04811545579036486,0.04811545579036486
270,Nayuchi Health Centre,2025,1,all,0.04081980140247702,0.04081980140247702
271,Ndakwela Health Centre,2025,1,all,0.0,0.0
272,Ndamera Health Centre,2025,1,all,0.0,0.0
273,Ndaula Health Centre,2025,1,all,0.045169082531944495,0.045169082531944495
274,Neno District Hospital,2025,1,all,0.09910046340408533,0.09910046340408533
275,Ng'onga Health Centre,2025,1,all,0.0,0.0
276,Ngabu Rural Hospital,2025,1,all,0.0654159435145071,0.0654159435145071
277,Ngala Health Centre,2025,1,all,0.0,0.0
278,Ngana Health Centre,2025,1,all,0.02149427621105823,0.02149427621105823
279,Ngapani Health Centre,2025,1,all,0.0,0.0
280,Ngodzi Health Centre,2025,1,all,0.0,0.0
281,Ngoni Health Centre,2025,1,all,0.04017065223390586,0.04017065223390586
282,Ngwelero Health Centre,2025,1,all,0.0,0.0
283,Nkasala Health Centre,2025,1,all,0.0,0.0
284,Nkhata Bay District Hospital,2025,1,all,0.056847423088547275,0.056847423088547275
285,Nkhotakota District Hospital,2025,1,all,0.03494129318726996,0.03494129318726996
286,Nkhulambe Health Centre,2025,1,all,0.07588063137211688,0.07588063137211688
287,Nkhunga Health Centre,2025,1,all,0.0,0.0
288,Nkhwazi Health Centre,2025,1,all,0.0,0.0
289,Nkomaula Health Centre,2025,1,all,0.0,0.0
290,Nkula Health Centre,2025,1,all,0.06337445079010404,0.06337445079010404
291,Nsanama Health Centre,2025,1,all,0.0,0.0
292,Nsanje District Hospital,2025,1,all,0.06298889887081399,0.06298889887081399
293,Nsiyaludzu Health Centre,2025,1,all,0.05798871845675846,0.05798871845675846
294,Ntaja Health Centre,2025,1,all,0.0,0.0
295,Ntcheu District Hospital,2025,1,all,0.061819965764808006,0.061819965764808006
296,Ntchisi District Hospital,2025,1,all,0.03809309946450936,0.03809309946450936
297,Nthalire Health Centre,2025,1,all,0.029210888921963007,0.029210888921963007
298,Nthungwa Health Centre,2025,1,all,0.03907904403831294,0.03907904403831294
299,Nyambi Health Centre,2025,1,all,0.046322080967012395,0.046322080967012395
300,Nyamithuthu Health Centre,2025,1,all,0.06786304690290293,0.06786304690290293
301,Nyungwe Health Centre,2025,1,all,0.03185336562024852,0.03185336562024852
302,Nzama Health Centre,2025,1,all,0.0,0.0
303,Pensulo Health Centre,2025,1,all,0.08897486814370555,0.08897486814370555
304,Phalombe Health Centre,2025,1,all,0.08795160370834586,0.08795160370834586
305,Phirilongwe Health Centre,2025,1,all,0.04918856898546302,0.04918856898546302
306,Phokera Health Centre,2025,1,all,0.0674740688941123,0.0674740688941123
307,Raiply Clinic,2025,1,all,0.019363704568334656,0.019363704568334656
308,Rumphi District Hospital,2025,1,all,0.02362185233299635,0.02362185233299635
309,Salima District Hospital,2025,1,all,0.031913636860430895,0.031913636860430895
310,Sankhulani Health Centre,2025,1,all,0.0885400860104462,0.0885400860104462
311,Sharpe Valley Health Centre,2025,1,all,0.0,0.0
312,Somba Health Centre,2025,1,all,0.04537055688704688,0.04537055688704688
313,Sorgin Health Centre,2025,1,all,0.06883812769934172,0.06883812769934172
314,South Lunzu Health Centre,2025,1,all,0.09446095150113358,0.09446095150113358
315,Tembwe Health Centre,2025,1,all,0.042835181435385714,0.042835181435385714
316,Thekerani Rural Hospital,2025,1,all,0.07602205603532214,0.07602205603532214
317,Thembe Health Centre,2025,1,all,0.0,0.0
318,Thomas Health Centre,2025,1,all,0.0,0.0
319,Thonje Health Centre,2025,1,all,0.0,0.0
320,Thumbwe Health Centre,2025,1,all,0.10708596237447689,0.10708596237447689
321,Thunduwike Health Centre,2025,1,all,0.0009650159909690736,0.0009650159909690736
322,Thyolo District Hospital,2025,1,all,0.09157365587769674,0.09157365587769674
323,Usisya Health Centre,2025,1,all,0.024951851455702924,0.024951851455702924
324,Utale 1 Health Centre,2025,1,all,0.05981317442509545,0.05981317442509545
325,Utale 2 Health Centre,2025,1,all,0.0,0.0
326,Wiliro Health Centre,2025,1,all,0.021653548273469485,0.021653548273469485
327,Wimbe Health Centre,2025,1,all,0.0038726172810814503,0.0038726172810814503
328,Area 30 Police Clinic,2025,2,all,0.0,0.0
329,Balaka District Hospital,2025,2,all,0.0,0.0
330,Bangwe Health Centre,2025,2,all,0.0,0.0
331,Benga Health Centre,2025,2,all,0.0,0.0
332,Bilira Health Centre,2025,2,all,0.0,0.0
333,Bolero Rural Hospital,2025,2,all,0.0,0.0
334,Bondo Health Centre,2025,2,all,0.0,0.0
335,Bula Health Centre,2025,2,all,0.0,0.0
336,Bulala Health Centre,2025,2,all,0.0,0.0
337,Bvumbwe Health Centre,2025,2,all,0.0,0.0
338,Bwanje Health Centre,2025,2,all,0.0,0.0
339,Chadza Health Centre,2025,2,all,0.0,0.0
340,Chakhaza Health Centre,2025,2,all,0.0,0.0
341,Chamama Health Centre,2025,2,all,0.0,0.0
342,Chambe Health Centre,2025,2,all,0.0,0.0
343,Chang'ambika Health Centre,2025,2,all,0.0,0.0
344,Chapananga Health Centre,2025,2,all,0.0,0.0
345,Chifunga Health Centre,2025,2,all,0.0,0.0
346,Chikande Health Centre,2025,2,all,0.0,0.0
347,Chikole Dispensary,2025,2,all,0.0,0.0
348,Chikuse Health Centre,2025,2,all,0.0,0.0
349,Chikwawa District Hospital,2025,2,all,0.0,0.0
350,Chikweo Health Centre,2025,2,all,0.0,0.0
351,Chikwina Health Centre,2025,2,all,0.0,0.0
352,Chileka Health Centre,2025,2,all,0.0,0.0
353,Chileka Sda Health Centre,2025,2,all,0.0,0.0
354,Chilonga Health Centre,2025,2,all,0.0,0.0
355,Chilumba Rural Hospital,2025,2,all,0.0,0.0
356,Chimatiro Health Centre,2025,2,all,0.0,0.0
357,Chimbalanga Health Centre,2025,2,all,0.0,0.0
358,Chimoto Health Centre,2025,2,all,0.0,0.0
359,Chingale Health Centre,2025,2,all,0.0,0.0
360,Chingazi Health Centre,2025,2,all,0.0,0.0
361,Chintheche Rural Hospital,2025,2,all,0.0,0.0
362,Chinyama Health Centre,2025,2,all,0.0,0.0
363,Chioshya Health Centre,2025,2,all,0.0,0.0
364,Chipho Health Centre,2025,2,all,0.0,0.0
365,Chipoka Health Centre,2025,2,all,0.0,0.0
366,Chiradzulu District Hospital,2025,2,all,0.0,0.0
367,Chiringa Health Centre,2025,2,all,0.0,0.0
368,Chiringa Maternity,2025,2,all,0.0,0.0
369,Chisala Health Centre,2025,2,all,0.0,0.0
370,Chisepo Health Centre,2025,2,all,0.0,0.0
371,Chisi Health Centre,2025,2,all,0.0,0.0
372,Chisimuka Health Centre,2025,2,all,0.0,0.0
373,Chisitu Health Centre,2025,2,all,0.0,0.0
374,Chitala Health Centre,2025,2,all,0.0,0.0
375,Chitekesa Health Centre,2025,2,all,0.0,0.0
376,Chitera Health Centre,2025,2,all,0.0,0.0
377,Chitheka Health Centre,2025,2,all,0.0,0.0
378,Chitimba Health Centre,2025,2,all,0.010362796581897791,0.010362796581897791
379,Chitipa District Hospital,2025,2,all,0.0,0.0
380,Chitowo Health Centre,2025,2,all,0.0,0.0
381,Chiwamba Health Centre,2025,2,all,0.0,0.0
382,Chiwe Health Centre,2025,2,all,0.0,0.0
383,Choma Health Centre,2025,2,all,0.0,0.0
384,City Clinic Zomba,2025,2,all,0.0,0.0
385,Dedza District Hospital,2025,2,all,0.0,0.0
386,Diamphwe Health Centre,2025,2,all,0.0,0.0
387,Dickson Health Centre,2025,2,all,0.0,0.0
388,Domasi Rural Hospital,2025,2,all,0.0,0.0
389,Dr David Livingstone Memorial Clinic,2025,2,all,0.0,0.0
390,Dwambazi Rural Hospital,2025,2,all,0.0,0.0
391,Dzenje Health Centre,2025,2,all,0.0,0.0
392,Dzenza Health Centre,2025,2,all,0.0,0.0
393,Dziwe Health Centre,2025,2,all,0.0,0.0
394,Emsizini Health Centre,2025,2,all,0.0,0.0
395,Endindeni Health Centre,2025,2,all,0.0,0.0
396,Engucwini Health Centre,2025,2,all,0.0,0.0
397,Euthini Rural Hospital,2025,2,all,0.0,0.0
398,Fulirwa Health Centre,2025,2,all,0.0,0.0
399,Gaga Health Centre,2025,2,all,0.0,0.0
400,Ganya Health Centre,2025,2,all,0.0,0.0
401,Hora Health Centre,2025,2,all,0.0,0.0
402,Ifumbo Health Centre,2025,2,all,0.0,0.0
403,Jalasi Health Centre,2025,2,all,0.0,0.0
404,Jalawe Health Centre,2025,2,all,0.01856245302479135,0.01856245302479135
405,Jenda Health Centre,2025,2,all,0.0,0.0
406,Kabudula Rural Hospital,2025,2,all,0.0,0.0
407,Kabuwa Health Centre,2025,2,all,0.0,0.0
408,Kabwafu Health Centre,2025,2,all,0.0,0.0
409,Kachere Health Centre,2025,2,all,0.0,0.0
410,Kafele Health Centre,2025,2,all,0.0,0.0
411,Kaigwazanga Health Centre,2025,2,all,0.0,0.0
412,Kakoma Health Centre,2025,2,all,0.0,0.0
413,Kalemba Health Centre,2025,2,all,0.0,0.0
414,Kalembo Health Centre,2025,2,all,0.0,0.0
415,Kalimanjira Health Centre,2025,2,all,0.0,0.0
416,Kalinde Health Centre,2025,2,all,0.0,0.0
417,Kalulu Health Centre,2025,2,all,0.0,0.0
418,Kaluluma Rural Hospital,2025,2,all,0.0,0.0
419,Kambenje Health Centre,2025,2,all,0.0,0.0
420,Kamboni Health Centre,2025,2,all,0.0,0.0
421,Kameme Health Centre,2025,2,all,0.0,0.0
422,Kamsonga Health Centre,2025,2,all,0.0,0.0
423,Kamteteka Health Centre,2025,2,all,0.0,0.0
