,RealFacility_ID,year,month,service,disruption,mean_all_service
120,Kaundu Health Centre,2025,1,all,0.0,0.0
121,Kavuzi Health Centre,2025,1,all,0.0,0.0
122,Kawamba Health Centre,2025,1,all,0.0,0.0
123,Kaweche Health Centre,2025,1,all,0.0,0.0
124,Kawinga Dispensary,2025,1,all,0.02501397496796366,0.02501397496796366
125,Kayembe Health Centre,2025,1,all,0.0,0.0
126,Khanda Health Centre,2025,1,all,0.0,0.0
127,Khola Health Centre,2025,1,all,0.0,0.0
128,Khondowe Health Centre,2025,1,all,0.0,0.0
129,Khosolo Health Centre,2025,1,all,0.020210508599775523,0.020210508599775523
130,Khuwi Health Centre,2025,1,all,0.03123709162366186,0.03123709162366186
131,Khuyukuyu Health Centre,2025,1,all,0.0,0.0
132,Kochilira Rural Hospital,2025,1,all,0.038451135734243636,0.038451135734243636
133,Kukalanga Dispensary,2025,1,all,0.037373388189931495,0.037373388189931495
134,Kunenekude Health Centre,2025,1,all,0.12819419760859396,0.12819419760859396
135,Kwitanda Health Centre,2025,1,all,0.069292680291795,0.069292680291795
136,Lambulira Health Centre,2025,1,all,0.07309047972559511,0.07309047972559511
137,Lemwe Health Centre,2025,1,all,0.039526404130629224,0.039526404130629224
138,Lilongwe City Assembly Chinsapo,2025,1,all,0.0,0.0
139,Limbe Health Centre,2025,1,all,0.0,0.0
140,Lirangwe Health Centre,2025,1,all,0.08615591854810264,0.08615591854810264
141,Liuzi Health Centre,2025,1,all,0.037651427101616015,0.037651427101616015
142,Livwezi Health Centre,2025,1,all,0.0,0.0
143,Liwonde Medical Clinic,2025,1,all,0.05028677235872715,0.05028677235872715
144,Lizulu Health Centre,2025,1,all,0.06591754984335,0.06591754984335
145,Lobi Health Centre,2025,1,all,0.08732664741474684,0.08732664741474684
146,Lulwe Health Centre,2025,1,all,0.0,0.0
147,Lundu Health Centre,2025,1,all,0.08536882442414295,0.08536882442414295
148,Lungwena Health Centre,2025,1,all,0.05764712591003192,0.05764712591003192
149,Lupembe Health Centre,2025,1,all,0.0,0.0
150,Lura Health Centre,2025,1,all,0.06680356778061407,0.06680356778061407
151,Luwalika Health Centre,2025,1,all,0.07570997064829453,0.07570997064829453
152,Luwani Health Centre,2025,1,all,0.0,0.0
153,Luwawa Health Centre,2025,1,all,0.0,0.0
154,Luwerezi Health Centre,2025,1,all,0.0,0.0
155,Luzi Health Centre,2025,1,all,0.0,0.0
156,Lwazi Health Centre,2025,1,all,0.0,0.0
157,M'mambo Heaith Centre,2025,1,all,0.0,0.0
158,Mabili Health Centre,2025,1,all,0.0,0.0
159,Machinga District Hospital,2025,1,all,0.07079552585541224,0.07079552585541224
160,Machinjiri Health Centre,2025,1,all,0.07795586516676302,0.07795586516676302
161,Madziabango Health Centre,2025,1,all,0.10805443011974408,0.10805443011974408
162,Maganga Health Centre,2025,1,all,0.0,0.0
163,Magareta Health Centre,2025,1,all,0.0,0.0
164,Makanjira Health Centre,2025,1,all,0.05528538775074239,0.05528538775074239
165,Makapwa Health Centre,2025,1,all,0.0,0.0
166,Makhanga Health Centre,2025,1,all,0.0,0.0
167,Makiyoni Health Centre,2025,1,all,0.0,0.0
168,Makwapala Health Centre,2025,1,all,0.0,0.0
169,Malambo Health Centre,2025,1,all,0.0,0.0
170,Malembo Health Centre,2025,1,all,0.02736417042944849,0.02736417042944849
171,Malombe Dispensary,2025,1,all,0.04708500797980868,0.04708500797980868
172,Malomo Health Centre,2025,1,all,0.0,0.0
173,Malukula Health Centre,2025,1,all,0.0,0.0
174,Maluwa Health Centre,2025,1,all,0.05803623784147182,0.05803623784147182
175,Mangamba Health Centre,2025,1,all,0.0,0.0
176,Mangochi District Hospital,2025,1,all,0.0691871809668347,0.0691871809668347
177,Mangunda Health Centre,2025,1,all,0.0,0.0
178,Manjawira Health Centre,2025,1,all,0.0,0.0
179,Manolo Health Center,2025,1,all,0.0,0.0
180,Maonde Health Centre,2025,1,all,0.0,0.0
181,Masenjere Health Centre,2025,1,all,0.05964613338985729,0.05964613338985729
182,Matanda Health Centre,2025,1,all,0.0,0.0
183,Matapila Health Centre,2025,1,all,0.06312997755038534,0.06312997755038534
184,Matiki Health Centre,2025,1,all,0.0,0.0
185,Matiya Health Centre,2025,1,all,0.0,0.0
186,Matuli Health Centre,2025,1,all,0.0,0.0
187,Matumba Health Centre,2025,1,all,0.0,0.0
188,Maula Health Centre,2025,1,all,0.0,0.0
189,Mauwa Health Centre,2025,1,all,0.0,0.0
190,Mayaka Health Centre,2025,1,all,0.0,0.0
191,Mayani Health Centre,2025,1,all,0.09242073658954669,0.09242073658954669
192,Mbabvi Health Centre,2025,1,all,0.025446359180764596,0.025446359180764596
193,Mbalachanda Health Centre,2025,1,all,0.0,0.0
194,Mbang'ombe 1 Health Centre,2025,1,all,0.0,0.0
195,Mbang'ombe 2 Health Centre,2025,1,all,0.0,0.0
196,Mbayani Health Center,2025,1,all,0.0,0.0
197,Mbenje Health Centre,2025,1,all,0.061090320049480444,0.061090320049480444
198,Mbera Health Centre,2025,1,all,0.03926867439355533,0.03926867439355533
199,Mbingwa Health Centre,2025,1,all,0.0,0.0
200,Mbiza Health Centre,2025,1,all,0.0918322820756624,0.0918322820756624
201,Mchima Clinic,2025,1,all,0.08477162621065679,0.08477162621065679
202,Mchinji District Hospital,2025,1,all,0.04817503696679976,0.04817503696679976
203,Mchoka Health Centre,2025,1,all,0.016330538321343423,0.016330538321343423
204,Mdunga Heallth Centre,2025,1,all,0.0,0.0
205,Mfera Health Centre,2025,1,all,0.0,0.0
206,Mhalaunda Health Centre,2025,1,all,0.0,0.0
207,Mhuju Rural Hospital,2025,1,all,0.013344090483642473,0.013344090483642473
208,Mikolongwe Health Centre,2025,1,all,0.09825416755046858,0.09825416755046858
209,Mikundi Health Centre,2025,1,all,0.03503933692836553,0.03503933692836553
210,Milepa Health Centre,2025,1,all,0.07971763711515682,0.07971763711515682
211,Milonde Health Centre,2025,1,all,0.09100782467645349,0.09100782467645349
212,Mimosa Dispensary,2025,1,all,0.09838182617015966,0.09838182617015966
213,Misomali Health Centre (CHAM),2025,1,all,0.0,0.0
214,Misuku Health Centre,2025,1,all,0.0039165887574998046,0.0039165887574998046
215,Mkanda Health Centre,2025,1,all,0.0,0.0
216,Mkoma Health Centre,2025,1,all,0.007911048266651347,0.007911048266651347
217,Mkumba Health Centre,2025,1,all,0.04384717054314967,0.04384717054314967
218,Mlanda Health Centre,2025,1,all,0.0,0.0
219,Mlangeni Health Centre,2025,1,all,0.05416467902786646,0.05416467902786646
220,Mlowe Health Centre,2025,1,all,0.0,0.0
221,Mnyanja Health Centre,2025,1,all,0.0,0.0
222,Monkey-Bay Community Hospital,2025,1,all,0.0,0.0
223,Mpala Health Centre,2025,1,all,0.09765949385863608,0.09765949385863608
224,Mpamba Health Centre,2025,1,all,0.0,0.0
225,Mpasa Health Centre,2025,1,all,0.0,0.0
226,Mpata Health Centre,2025,1,all,0.0,0.0
227,Mpemba Health Centre,2025,1,all,0.11314248311665925,0.11314248311665925
228,Mpherembe Health Centre,2025,1,all,0.0,0.0
229,Mphompha Health Centre,2025,1,all,0.010177866076409406,0.010177866076409406
230,Mpondasi Health Centre,2025,1,all,0.043116325782574294,0.043116325782574294
231,Mponela Rural Hospital,2025,1,all,0.01639764504450691,0.01639764504450691
232,Msenjere Health Centre,2025,1,all,0.029572403456008634,0.029572403456008634
233,Msese Health Centre,2025,1,all,0.0,0.0
234,Msumbe Health Centre,2025,1,all,0.0,0.0
235,Mtakataka Health Centre,2025,1,all,0.0,0.0
236,Mtende Health Centre,2025,1,all,0.0,0.0
237,Mtendere Health Centre,2025,1,all,0.08588537285679541,0.08588537285679541
238,Mtengowanthenga Hospital,2025,1,all,0.0,0.0
239,Mtonda Health Centre,2025,1,all,0.0,0.0
240,Mtwalo Health Centre,2025,1,all,0.0,0.0
241,Mulanje District Hospital,2025,1,all,0.10016185261547324,0.10016185261547324
242,Mulomba Health Centre,2025,1,all,0.08585522638646709,0.08585522638646709
243,Muloza Health Centre,2025,1,all,0.0,0.0
244,Mvera Mission Health Centre,2025,1,all,0.0,0.0
245,Mwandama Health Centre,2025,1,all,0.0,0.0
246,Mwanga Health Centre,2025,1,all,0.0,0.0
247,Mwangala Health Centre,2025,1,all,0.031421501904419474,0.031421501904419474
248,Mwansambo Health Centre,2025,1,all,0.031201523890974595,0.031201523890974595
249,Mwanza District Hospital,2025,1,all,0.12782470892427802,0.12782470892427802
250,Mwazisi Health Centre,2025,1,all,0.0,0.0
251,Mzambazi Rural Hospital,2025,1,all,0.0,0.0
252,Mzandu Health Centre,2025,1,all,0.0,0.0
253,Mzenga Health Centre,2025,1,all,0.0,0.0
254,Mzimba District Hospital,2025,1,all,0.007514371459551066,0.007514371459551066
255,Mziza Health Centre,2025,1,all,0.0,0.0
256,Naisi Health Centre,2025,1,all,0.07269271003245553,0.07269271003245553
257,Nalunga Health Centre,2025,1,all,0.0342558369474001,0.0342558369474001
258,Namadzi Health Centre,2025,1,all,0.0,0.0
259,Namalaka Health Centre,2025,1,all,0.05607459689161209,0.05607459689161209
260,Namandanje Health Centre,2025,1,all,0.030752248718815944,0.030752248718815944
261,Namanja Health Centre,2025,1,all,0.024993273730415343,0.024993273730415343
262,Namanolo Health Centre,2025,1,all,0.06942472538802048,0.06942472538802048
263,Nambazo Health Centre,2025,1,all,0.05519940141509057,0.05519940141509057
264,Nambuma Health Centre,2025,1,all,0.033972827970242044,0.033972827970242044
265,Namphungo Health Centre,2025,1,all,0.0762160775469679,0.0762160775469679
266,Namulenga Health Centre,2025,1,all,0.0,0.0
267,Namwera Health Centre,2025,1,all,0.0663998047108968,0.0663998047108968
268,Nankhwali Health Centre,2025,1,all,0.04995298126656652,0.04995298126656652
269,Nathenje Health Centre,2025,1,all,0.061984582684370994,0.061984582684370994
270,Nayuchi Health Centre,2025,1,all,0.03855737326166266,0.03855737326166266
271,Ndakwela Health Centre,2025,1,all,0.0,0.0
272,Ndamera Health Centre,2025,1,all,0.0,0.0
273,Ndaula Health Centre,2025,1,all,0.06015354448057857,0.06015354448057857
274,Neno District Hospital,2025,1,all,0.13977278952358368,0.13977278952358368
275,Ng'onga Health Centre,2025,1,all,0.0,0.0
276,Ngabu Rural Hospital,2025,1,all,0.05437971226679457,0.05437971226679457
277,Ngala Health Centre,2025,1,all,0.0,0.0
278,Ngana Health Centre,2025,1,all,0.0,0.0
279,Ngapani Health Centre,2025,1,all,0.0,0.0
280,Ngodzi Health Centre,2025,1,all,0.0,0.0
281,Ngoni Health Centre,2025,1,all,0.02672506426909958,0.02672506426909958
282,Ngwelero Health Centre,2025,1,all,0.0,0.0
283,Nkasala Health Centre,2025,1,all,0.0,0.0
284,Nkhata Bay District Hospital,2025,1,all,0.01865954258495412,0.01865954258495412
285,Nkhotakota District Hospital,2025,1,all,0.03957798983223844,0.03957798983223844
286,Nkhulambe Health Centre,2025,1,all,0.0669057289959506,0.0669057289959506
287,Nkhunga Health Centre,2025,1,all,0.0,0.0
288,Nkhwazi Health Centre,2025,1,all,0.0,0.0
289,Nkomaula Health Centre,2025,1,all,0.0,0.0
290,Nkula Health Centre,2025,1,all,0.09448726121634995,0.09448726121634995
291,Nsanama Health Centre,2025,1,all,0.0,0.0
292,Nsanje District Hospital,2025,1,all,0.03715877840490677,0.03715877840490677
293,Nsiyaludzu Health Centre,2025,1,all,0.03665160209160288,0.03665160209160288
294,Ntaja Health Centre,2025,1,all,0.0,0.0
295,Ntcheu District Hospital,2025,1,all,0.06374287125896921,0.06374287125896921
296,Ntchisi District Hospital,2025,1,all,0.03314950273551345,0.03314950273551345
297,Nthalire Health Centre,2025,1,all,0.0065285335522719,0.0065285335522719
298,Nthungwa Health Centre,2025,1,all,0.016181104310050643,0.016181104310050643
299,Nyambi Health Centre,2025,1,all,0.043120702815612276,0.043120702815612276
300,Nyamithuthu Health Centre,2025,1,all,0.043397054230297265,0.043397054230297265
301,Nyungwe Health Centre,2025,1,all,0.012807736539636018,0.012807736539636018
302,Nzama Health Centre,2025,1,all,0.0,0.0
303,Pensulo Health Centre,2025,1,all,0.11341994408266201,0.11341994408266201
304,Phalombe Health Centre,2025,1,all,0.08413416623390607,0.08413416623390607
305,Phirilongwe Health Centre,2025,1,all,0.03246257363406103,0.03246257363406103
306,Phokera Health Centre,2025,1,all,0.042997866634727294,0.042997866634727294
307,Raiply Clinic,2025,1,all,0.003910327609175388,0.003910327609175388
308,Rumphi District Hospital,2025,1,all,0.0060941788023486316,0.0060941788023486316
309,Salima District Hospital,2025,1,all,0.01894919066502091,0.01894919066502091
310,Sankhulani Health Centre,2025,1,all,0.06957368429305755,0.06957368429305755
311,Sharpe Valley Health Centre,2025,1,all,0.0,0.0
312,Somba Health Centre,2025,1,all,0.04216598458766532,0.04216598458766532
313,Sorgin Health Centre,2025,1,all,0.04439772817540559,0.04439772817540559
314,South Lunzu Health Centre,2025,1,all,0.09165290958161186,0.09165290958161186
315,Tembwe Health Centre,2025,1,all,0.038109688213137004,0.038109688213137004
316,Thekerani Rural Hospital,2025,1,all,0.06800174345317905,0.06800174345317905
317,Thembe Health Centre,2025,1,all,0.0,0.0
318,Thomas Health Centre,2025,1,all,0.0,0.0
319,Thonje Health Centre,2025,1,all,0.0,0.0
320,Thumbwe Health Centre,2025,1,all,0.09778284821877377,0.09778284821877377
321,Thunduwike Health Centre,2025,1,all,0.0,0.0
322,Thyolo District Hospital,2025,1,all,0.10592226049895768,0.10592226049895768
323,Usisya Health Centre,2025,1,all,0.0,0.0
324,Utale 1 Health Centre,2025,1,all,0.06868229385884533,0.06868229385884533
325,Utale 2 Health Centre,2025,1,all,0.0,0.0
326,Wiliro Health Centre,2025,1,all,0.009626348390164664,0.009626348390164664
327,Wimbe Health Centre,2025,1,all,0.0,0.0
328,Area 30 Police Clinic,2025,2,all,0.0,0.0
329,Balaka District Hospital,2025,2,all,0.0,0.0
330,Bangwe Health Centre,2025,2,all,0.0,0.0
331,Benga Health Centre,2025,2,all,0.0,0.0
332,Bilira Health Centre,2025,2,all,0.0,0.0
333,Bolero Rural Hospital,2025,2,all,0.0,0.0
334,Bondo Health Centre,2025,2,all,0.0,0.0
335,Bula Health Centre,2025,2,all,0.0,0.0
336,Bulala Health Centre,2025,2,all,0.0,0.0
337,Bvumbwe Health Centre,2025,2,all,0.0,0.0
338,Bwanje Health Centre,2025,2,all,0.0,0.0
339,Chadza Health Centre,2025,2,all,0.0,0.0
340,Chakhaza Health Centre,2025,2,all,0.0,0.0
341,Chamama Health Centre,2025,2,all,0.0,0.0
342,Chambe Health Centre,2025,2,all,0.0,0.0
343,Chang'ambika Health Centre,2025,2,all,0.0,0.0
344,Chapananga Health Centre,2025,2,all,0.0,0.0
345,Chifunga Health Centre,2025,2,all,0.0,0.0
346,Chikande Health Centre,2025,2,all,0.0,0.0
347,Chikole Dispensary,2025,2,all,0.00016705536195047883,0.00016705536195047883
348,Chikuse Health Centre,2025,2,all,0.0,0.0
349,Chikwawa District Hospital,2025,2,all,0.0,0.0
350,Chikweo Health Centre,2025,2,all,0.0,0.0
351,Chikwina Health Centre,2025,2,all,0.0,0.0
352,Chileka Health Centre,2025,2,all,0.0,0.0
353,Chileka Sda Health Centre,2025,2,all,0.0,0.0
354,Chilonga Health Centre,2025,2,all,0.0,0.0
355,Chilumba Rural Hospital,2025,2,all,0.0,0.0
356,Chimatiro Health Centre,2025,2,all,0.0,0.0
357,Chimbalanga Health Centre,2025,2,all,0.009887296751771931,0.009887296751771931
358,Chimoto Health Centre,2025,2,all,0.0,0.0
359,Chingale Health Centre,2025,2,all,0.0,0.0
360,Chingazi Health Centre,2025,2,all,0.0,0.0
361,Chintheche Rural Hospital,2025,2,all,0.0,0.0
362,Chinyama Health Centre,2025,2,all,0.0,0.0
363,Chioshya Health Centre,2025,2,all,0.0,0.0
364,Chipho Health Centre,2025,2,all,0.0,0.0
365,Chipoka Health Centre,2025,2,all,0.0,0.0
366,Chiradzulu District Hospital,2025,2,all,0.0,0.0
367,Chiringa Health Centre,2025,2,all,0.0,0.0
368,Chiringa Maternity,2025,2,all,0.0,0.0
369,Chisala Health Centre,2025,2,all,0.0,0.0
370,Chisepo Health Centre,2025,2,all,0.0,0.0
371,Chisi Health Centre,2025,2,all,0.0,0.0
372,Chisimuka Health Centre,2025,2,all,0.0,0.0
373,Chisitu Health Centre,2025,2,all,0.0,0.0
374,Chitala Health Centre,2025,2,all,0.0,0.0
375,Chitekesa Health Centre,2025,2,all,0.0,0.0
376,Chitera Health Centre,2025,2,all,0.0,0.0
377,Chitheka Health Centre,2025,2,all,0.0,0.0
378,Chitimba Health Centre,2025,2,all,0.0,0.0
379,Chitipa District Hospital,2025,2,all,0.0021319764864879878,0.0021319764864879878
380,Chitowo Health Centre,2025,2,all,0.0,0.0
381,Chiwamba Health Centre,2025,2,all,0.0,0.0
382,Chiwe Health Centre,2025,2,all,0.0,0.0
383,Choma Health Centre,2025,2,all,0.0,0.0
384,City Clinic Zomba,2025,2,all,0.0,0.0
385,Dedza District Hospital,2025,2,all,0.0,0.0
386,Diamphwe Health Centre,2025,2,all,0.0,0.0
387,Dickson Health Centre,2025,2,all,0.0,0.0
388,Domasi Rural Hospital,2025,2,all,0.0,0.0
389,Dr David Livingstone Memorial Clinic,2025,2,all,0.0,0.0
390,Dwambazi Rural Hospital,2025,2,all,0.0,0.0
391,Dzenje Health Centre,2025,2,all,0.0,0.0
392,Dzenza Health Centre,2025,2,all,0.0,0.0
393,Dziwe Health Centre,2025,2,all,0.0,0.0
394,Emsizini Health Centre,2025,2,all,0.0,0.0
395,Endindeni Health Centre,2025,2,all,0.0,0.0
396,Engucwini Health Centre,2025,2,all,0.0034585210321617073,0.0034585210321617073
397,Euthini Rural Hospital,2025,2,all,0.0,0.0
398,Fulirwa Health Centre,2025,2,all,0.0,0.0
399,Gaga Health Centre,2025,2,all,0.0,0.0
400,Ganya Health Centre,2025,2,all,0.0,0.0
401,Hora Health Centre,2025,2,all,0.0,0.0
402,Ifumbo Health Centre,2025,2,all,0.0,0.0
403,Jalasi Health Centre,2025,2,all,0.0005894625732768826,0.0005894625732768826
404,Jalawe Health Centre,2025,2,all,0.0024117392122374615,0.0024117392122374615
405,Jenda Health Centre,2025,2,all,0.0,0.0
406,Kabudula Rural Hospital,2025,2,all,0.0,0.0
407,Kabuwa Health Centre,2025,2,all,0.0,0.0
408,Kabwafu Health Centre,2025,2,all,0.0,0.0
409,Kachere Health Centre,2025,2,all,0.0,0.0
410,Kafele Health Centre,2025,2,all,0.0,0.0
411,Kaigwazanga Health Centre,2025,2,all,0.0,0.0
412,Kakoma Health Centre,2025,2,all,0.0,0.0
413,Kalemba Health Centre,2025,2,all,0.0,0.0
414,Kalembo Health Centre,2025,2,all,0.0,0.0
415,Kalimanjira Health Centre,2025,2,all,0.0,0.0
416,Kalinde Health Centre,2025,2,all,0.0,0.0
417,Kalulu Health Centre,2025,2,all,0.008026668476074231,0.008026668476074231
418,Kaluluma Rural Hospital,2025,2,all,0.0,0.0
419,Kambenje Health Centre,2025,2,all,0.0,0.0
420,Kamboni Health Centre,2025,2,all,0.0,0.0
421,Kameme Health Centre,2025,2,all,0.0,0.0
422,Kamsonga Health Centre,2025,2,all,0.0,0.0
423,Kamteteka Health Centre,2025,2,all,0.0,0.0
424,Kamwe Health Centre,2025,2,all,0.0,0.0
425,Kande Health Centre,2025,2,all,0.0,0.0
426,Kandeu Health Centre,2025,2,all,0.0,0.0
427,Kangolwa Health Centre,2025,2,all,0.0,0.0
428,Kanyama Health Centre,2025,2,all,0.0,0.0
429,Kanyezi Health Centre,2025,2,all,0.0,0.0
430,Kapanga Health Centre,2025,2,all,0.0,0.0
431,Kapelula Health Centre,2025,2,all,0.0,0.0
432,Kapenda Health Centre,2025,2,all,0.0,0.0
