Year,Month,Facility_ID,Appt_Type,Usage
2015,1,15,MaleCirc,11.0
2015,1,15,MentalAll,0.0
2015,1,15,NewAdult,63.0
2015,1,15,OPD,7146.0
2015,1,15,PMTCT,0.0
2015,1,15,Peds,283.0
2015,1,15,STI,364.0
2015,1,15,U5Malnutr,6.0
2015,1,15,VCTTests,793.0
2015,1,17,AccidentsandEmerg,378.0
2015,1,17,AntenatalFirst,772.0
2015,1,17,AntenatalTotal,1415.0
2015,1,17,Csection,1.0
2015,1,17,Delivery,571.0
2015,1,17,DentalAll,0.0
2015,1,17,EPI,19.0
2015,1,17,EstAdult,20254.0
2015,1,17,FamPlan,5144.0
2015,1,17,IPAdmission,1117.0
2015,1,17,InpatientDays,832.0
2015,1,17,MaleCirc,0.0
2015,1,17,MentalAll,0.0
2015,1,17,NewAdult,194.0
2015,1,17,OPD,28717.0
2015,1,17,PMTCT,148.0
2015,1,17,Peds,1606.0
2015,1,17,STI,179.0
2015,1,17,U5Malnutr,70.0
2015,1,17,VCTTests,1996.0
2015,1,18,AccidentsandEmerg,74.0
2015,1,18,AntenatalFirst,85.0
2015,1,18,AntenatalTotal,220.0
2015,1,18,Csection,5.0
2015,1,18,Delivery,85.0
2015,1,18,DentalAll,0.0
2015,1,18,EPI,0.0
2015,1,18,EstAdult,1954.0
2015,1,18,FamPlan,0.0
2015,1,18,IPAdmission,809.0
2015,1,18,InpatientDays,918.0
2015,1,18,MaleCirc,0.0
2015,1,18,MentalAll,0.0
2015,1,18,NewAdult,38.0
2015,1,18,OPD,1748.0
2015,1,18,PMTCT,46.0
2015,1,18,Peds,260.0
2015,1,18,STI,44.0
2015,1,18,U5Malnutr,1.0
2015,1,18,VCTTests,247.0
2015,1,19,AccidentsandEmerg,72.0
2015,1,19,AntenatalFirst,173.0
2015,1,19,AntenatalTotal,303.0
2015,1,19,Csection,42.0
2015,1,19,Delivery,334.0
2015,1,19,DentalAll,0.0
2015,1,19,EPI,0.0
2015,1,19,EstAdult,3974.0
2015,1,19,FamPlan,821.0
2015,1,19,IPAdmission,1761.0
2015,1,19,InpatientDays,6392.0
2015,1,19,MaleCirc,3.0
2015,1,19,MentalAll,0.0
2015,1,19,NewAdult,47.0
2015,1,19,OPD,6514.0
2015,1,19,PMTCT,9.0
2015,1,19,Peds,205.0
2015,1,19,STI,60.0
2015,1,19,U5Malnutr,7.0
2015,1,19,VCTTests,519.0
2015,1,21,AccidentsandEmerg,183.0
2015,1,21,AntenatalFirst,458.0
2015,1,21,AntenatalTotal,858.0
2015,1,21,Csection,0.0
2015,1,21,Delivery,298.0
2015,1,21,DentalAll,0.0
2015,1,21,EPI,7954.0
2015,1,21,FamPlan,686.0
2015,1,21,IPAdmission,666.0
2015,1,21,InpatientDays,597.0
2015,1,21,MaleCirc,0.0
2015,1,21,MentalAll,0.0
2015,1,21,OPD,13968.0
2015,1,21,STI,63.0
2015,1,21,U5Malnutr,21.0
2015,1,21,VCTTests,366.0
2015,1,22,AccidentsandEmerg,11.0
2015,1,22,AntenatalFirst,37.0
2015,1,22,AntenatalTotal,102.0
2015,1,22,Csection,0.0
2015,1,22,Delivery,34.0
2015,1,22,DentalAll,0.0
2015,1,22,EPI,734.0
2015,1,22,FamPlan,0.0
2015,1,22,IPAdmission,166.0
2015,1,22,InpatientDays,294.0
2015,1,22,MaleCirc,0.0
2015,1,22,MentalAll,0.0
2015,1,22,OPD,420.0
2015,1,22,STI,12.0
2015,1,22,U5Malnutr,0.0
2015,1,22,VCTTests,82.0
2015,1,23,AccidentsandEmerg,400.0
2015,1,23,AntenatalFirst,251.0
2015,1,23,AntenatalTotal,501.0
2015,1,23,Csection,42.0
2015,1,23,Delivery,213.0
2015,1,23,DentalAll,0.0
2015,1,23,EPI,5125.0
2015,1,23,EstAdult,1024.0
2015,1,23,FamPlan,1397.0
2015,1,23,IPAdmission,1781.0
2015,1,23,InpatientDays,2005.0
2015,1,23,MaleCirc,0.0
2015,1,23,MentalAll,0.0
2015,1,23,NewAdult,24.0
2015,1,23,OPD,0.0
2015,1,23,PMTCT,28.0
2015,1,23,Peds,92.0
2015,1,23,STI,214.0
2015,1,23,U5Malnutr,0.0
2015,1,23,VCTTests,685.0
2015,1,25,AccidentsandEmerg,857.0
2015,1,25,AntenatalFirst,1969.0
2015,1,25,AntenatalTotal,4446.0
2015,1,25,Csection,0.0
2015,1,25,Delivery,1403.0
2015,1,25,DentalAll,0.0
2015,1,25,EPI,93623.58007736944
2015,1,25,FamPlan,3638.0
2015,1,25,IPAdmission,4814.0
2015,1,25,InpatientDays,3443.037037037037
2015,1,25,MaleCirc,0.0
2015,1,25,MentalAll,0.0
2015,1,25,OPD,63486.0
2015,1,25,STI,186.0
2015,1,25,U5Malnutr,697.9308823529411
2015,1,25,VCTTests,4690.0
2015,1,26,AccidentsandEmerg,32.0
2015,1,26,AntenatalFirst,80.0
2015,1,26,AntenatalTotal,264.0
2015,1,26,Csection,11.0
2015,1,26,Delivery,103.0
2015,1,26,DentalAll,0.0
2015,1,26,EPI,815.0
2015,1,26,EstAdult,8.0
2015,1,26,FamPlan,0.0
2015,1,26,IPAdmission,782.0
2015,1,26,InpatientDays,718.0
2015,1,26,MaleCirc,0.0
2015,1,26,MentalAll,0.0
2015,1,26,NewAdult,1.0
2015,1,26,OPD,672.0
2015,1,26,PMTCT,0.0
2015,1,26,Peds,1.0
2015,1,26,STI,22.0
2015,1,26,U5Malnutr,1.0
2015,1,26,VCTTests,854.0
2015,1,27,AccidentsandEmerg,194.0
2015,1,27,AntenatalFirst,255.0
2015,1,27,AntenatalTotal,560.0
2015,1,27,Csection,61.0
2015,1,27,Delivery,400.0
2015,1,27,DentalAll,0.0
2015,1,27,EPI,10133.0
2015,1,27,EstAdult,3107.0
2015,1,27,FamPlan,581.0
2015,1,27,IPAdmission,2222.0
2015,1,27,InpatientDays,2656.0
2015,1,27,MaleCirc,0.0
2015,1,27,MentalAll,467.0
2015,1,27,NewAdult,35.0
2015,1,27,OPD,13893.0
2015,1,27,PMTCT,99.0
2015,1,27,Peds,246.0
2015,1,27,STI,367.0
2015,1,27,U5Malnutr,25.0
2015,1,27,VCTTests,1162.0
2015,1,29,AccidentsandEmerg,673.0
2015,1,29,AntenatalFirst,1295.0
2015,1,29,AntenatalTotal,3378.0
2015,1,29,Csection,0.0
2015,1,29,Delivery,905.0
2015,1,29,DentalAll,0.0
2015,1,29,EPI,25489.0
2015,1,29,FamPlan,3681.0
2015,1,29,IPAdmission,2125.0
2015,1,29,InpatientDays,1857.9444444444443
2015,1,29,MaleCirc,0.0
2015,1,29,MentalAll,0.0
2015,1,29,OPD,45774.0
2015,1,29,STI,255.0
2015,1,29,U5Malnutr,161.0
2015,1,29,VCTTests,2925.0
2015,1,30,AccidentsandEmerg,318.66666666666663
2015,1,30,AntenatalFirst,451.0
2015,1,30,AntenatalTotal,943.0
2015,1,30,Csection,26.0
2015,1,30,Delivery,403.0
2015,1,30,DentalAll,0.0
2015,1,30,EPI,8183.0
2015,1,30,EstAdult,118.0
2015,1,30,FamPlan,1113.0
2015,1,30,IPAdmission,2982.0
2015,1,30,InpatientDays,4204.0
2015,1,30,MaleCirc,0.0
2015,1,30,MentalAll,0.0
2015,1,30,NewAdult,63.0
2015,1,30,OPD,10409.242424242424
2015,1,30,PMTCT,12.0
2015,1,30,Peds,17.0
2015,1,30,STI,140.0
2015,1,30,U5Malnutr,104.0
2015,1,30,VCTTests,1612.0
2015,1,31,AccidentsandEmerg,44.0
2015,1,31,AntenatalFirst,138.0
2015,1,31,AntenatalTotal,250.0
2015,1,31,Csection,80.0
2015,1,31,Delivery,221.0
2015,1,31,DentalAll,0.0
2015,1,31,EPI,1963.0
2015,1,31,EstAdult,2024.0
2015,1,31,FamPlan,826.0
2015,1,31,IPAdmission,1576.0
2015,1,31,InpatientDays,2524.0
2015,1,31,MaleCirc,17.0
2015,1,31,MentalAll,0.0
2015,1,31,NewAdult,11.0
2015,1,31,OPD,13474.0
2015,1,31,PMTCT,4.0
2015,1,31,Peds,1107.0
2015,1,31,STI,45.0
2015,1,31,U5Malnutr,9.0
2015,1,31,VCTTests,496.0
2015,1,33,AccidentsandEmerg,361.0
2015,1,33,AntenatalFirst,494.0
2015,1,33,AntenatalTotal,1223.0
2015,1,33,Csection,0.0
2015,1,33,Delivery,377.0
2015,1,33,DentalAll,0.0
2015,1,33,EPI,9805.0
2015,1,33,EstAdult,6.0
2015,1,33,FamPlan,865.0
2015,1,33,IPAdmission,1045.0
2015,1,33,InpatientDays,845.0
2015,1,33,MaleCirc,0.0
2015,1,33,MentalAll,0.0
2015,1,33,NewAdult,2.0
2015,1,33,OPD,23983.0
2015,1,33,PMTCT,1.0
2015,1,33,Peds,0.0
2015,1,33,STI,159.0
2015,1,33,U5Malnutr,65.0
2015,1,33,VCTTests,1332.0
2015,1,34,AccidentsandEmerg,351.0
2015,1,34,AntenatalFirst,335.0
2015,1,34,AntenatalTotal,721.0
2015,1,34,Csection,0.0
2015,1,34,Delivery,184.0
2015,1,34,DentalAll,0.0
2015,1,34,EPI,6349.0
2015,1,34,EstAdult,1165.0
2015,1,34,FamPlan,321.0
2015,1,34,IPAdmission,865.0
2015,1,34,InpatientDays,892.0
2015,1,34,MaleCirc,0.0
2015,1,34,MentalAll,0.0
2015,1,34,NewAdult,51.0
2015,1,34,OPD,9222.0
2015,1,34,PMTCT,22.0
2015,1,34,Peds,69.0
2015,1,34,STI,40.0
2015,1,34,U5Malnutr,11.0
2015,1,34,VCTTests,462.0
2015,1,35,AccidentsandEmerg,293.0
2015,1,35,AntenatalFirst,337.0
2015,1,35,AntenatalTotal,56.0
2015,1,35,Csection,53.0
2015,1,35,Delivery,247.0
2015,1,35,DentalAll,0.0
2015,1,35,EPI,4288.0
2015,1,35,EstAdult,2651.0
2015,1,35,FamPlan,1051.0
2015,1,35,IPAdmission,2074.0
2015,1,35,InpatientDays,3631.0
2015,1,35,MaleCirc,0.0
2015,1,35,MentalAll,80.0
2015,1,35,NewAdult,79.0
2015,1,35,OPD,10604.0
2015,1,35,PMTCT,86.0
2015,1,35,Peds,263.0
2015,1,35,STI,380.0
2015,1,35,U5Malnutr,20.0
2015,1,35,VCTTests,2944.0
2015,1,37,AccidentsandEmerg,765.4901960784314
2015,1,37,AntenatalFirst,1880.0
2015,1,37,AntenatalTotal,4614.0
2015,1,37,Csection,8.0
2015,1,37,Delivery,943.0
2015,1,37,DentalAll,0.0
2015,1,37,EPI,0.0
2015,1,37,FamPlan,5384.666666666666
2015,1,37,IPAdmission,2011.0
2015,1,37,InpatientDays,2458.0
2015,1,37,MaleCirc,0.0
2015,1,37,MentalAll,0.0
2015,1,37,OPD,56385.0
2015,1,37,STI,384.0
2015,1,37,U5Malnutr,357.75925925925924
2015,1,37,VCTTests,4386.0
2015,1,38,AccidentsandEmerg,93.0
2015,1,38,AntenatalFirst,158.0
2015,1,38,AntenatalTotal,475.0
2015,1,38,Csection,2.0
2015,1,38,Delivery,115.0
2015,1,38,DentalAll,0.0
2015,1,38,EPI,0.0
2015,1,38,FamPlan,200.0
2015,1,38,IPAdmission,548.0
2015,1,38,InpatientDays,716.0
2015,1,38,MaleCirc,0.0
2015,1,38,MentalAll,0.0
2015,1,38,OPD,3282.0
2015,1,38,STI,50.0
2015,1,38,U5Malnutr,12.0
2015,1,38,VCTTests,463.0
2015,1,39,AccidentsandEmerg,322.0
2015,1,39,AntenatalFirst,278.0
2015,1,39,AntenatalTotal,559.0
2015,1,39,Csection,84.0
2015,1,39,Delivery,649.0
2015,1,39,DentalAll,0.0
2015,1,39,EPI,9979.89500216669
2015,1,39,EstAdult,4385.0
2015,1,39,FamPlan,751.0
2015,1,39,IPAdmission,2979.0
2015,1,39,InpatientDays,3966.0
2015,1,39,MaleCirc,0.0
2015,1,39,MentalAll,80.0
2015,1,39,NewAdult,55.0
2015,1,39,OPD,14559.0
2015,1,39,PMTCT,81.0
2015,1,39,Peds,470.0
2015,1,39,STI,415.0
2015,1,39,U5Malnutr,5.0
2015,1,39,VCTTests,2344.0
2015,1,41,AccidentsandEmerg,8.0
2015,1,41,AntenatalFirst,12.0
2015,1,41,AntenatalTotal,41.0
2015,1,41,Csection,0.0
2015,1,41,Delivery,6.0
2015,1,41,DentalAll,0.0
2015,1,41,EPI,36.0
2015,1,41,FamPlan,39.0
2015,1,41,IPAdmission,26.0
2015,1,41,InpatientDays,39.0
2015,1,41,MaleCirc,0.0
2015,1,41,MentalAll,0.0
2015,1,41,OPD,986.0
2015,1,41,STI,6.0
2015,1,41,U5Malnutr,0.0
2015,1,41,VCTTests,7.0
2015,1,42,AccidentsandEmerg,118.0
2015,1,42,AntenatalFirst,30.0
2015,1,42,AntenatalTotal,114.0
2015,1,42,Csection,4.0
2015,1,42,Delivery,19.0
2015,1,42,DentalAll,138.0
2015,1,42,EPI,129.0
2015,1,42,FamPlan,147.0
2015,1,42,IPAdmission,197.0
2015,1,42,InpatientDays,343.0
2015,1,42,MaleCirc,0.0
2015,1,42,MentalAll,277.0
2015,1,42,OPD,2743.0
2015,1,42,STI,3.0
2015,1,42,U5Malnutr,0.0
2015,1,42,VCTTests,89.0
2015,1,45,AccidentsandEmerg,1938.576923076923
2015,1,45,AntenatalFirst,4088.0
2015,1,45,AntenatalTotal,8359.0
2015,1,45,Csection,7.0
2015,1,45,Delivery,2344.191489361702
2015,1,45,DentalAll,0.0
2015,1,45,EPI,159683.47158752574
2015,1,45,EstAdult,20698.0
2015,1,45,FamPlan,13152.0
2015,1,45,IPAdmission,5314.0
2015,1,45,InpatientDays,4999.0
2015,1,45,MaleCirc,0.0
2015,1,45,MentalAll,0.0
2015,1,45,NewAdult,553.0
2015,1,45,OPD,102347.11607142857
2015,1,45,PMTCT,383.0
2015,1,45,Peds,5351.0
2015,1,45,STI,888.0
2015,1,45,U5Malnutr,394.0
2015,1,45,VCTTests,21317.0
2015,1,46,AccidentsandEmerg,753.0
2015,1,46,AntenatalFirst,1463.9285714285713
2015,1,46,AntenatalTotal,3955.0
2015,1,46,Csection,156.0
2015,1,46,Delivery,1518.116883116883
2015,1,46,DentalAll,0.0
2015,1,46,EPI,28595.507744389764
2015,1,46,EstAdult,7621.0
2015,1,46,FamPlan,1999.0
2015,1,46,IPAdmission,9932.633333333333
2015,1,46,InpatientDays,15833.003472222223
2015,1,46,MaleCirc,0.0
2015,1,46,MentalAll,0.0
2015,1,46,NewAdult,204.0
2015,1,46,OPD,29452.0
2015,1,46,PMTCT,160.0
2015,1,46,Peds,618.0
2015,1,46,STI,377.0
2015,1,46,U5Malnutr,144.0
2015,1,46,VCTTests,5219.0
2015,1,47,AccidentsandEmerg,155.0
2015,1,47,AntenatalFirst,915.0
2015,1,47,AntenatalTotal,1599.642857142857
2015,1,47,Csection,163.0
2015,1,47,Delivery,950.5757575757576
2015,1,47,DentalAll,0.0
2015,1,47,EPI,10527.694444444445
2015,1,47,FamPlan,667.0
2015,1,47,IPAdmission,2904.0
2015,1,47,InpatientDays,2824.0
2015,1,47,MaleCirc,0.0
2015,1,47,MentalAll,0.0
2015,1,47,OPD,17836.0
2015,1,47,STI,111.0
2015,1,47,U5Malnutr,0.0
2015,1,47,VCTTests,2764.0
2015,1,53,AccidentsandEmerg,437.0
2015,1,53,AntenatalFirst,1915.0
2015,1,53,AntenatalTotal,4296.0
2015,1,53,Csection,8.0
2015,1,53,Delivery,1482.5812150114036
2015,1,53,DentalAll,0.0
2015,1,53,EPI,16347.0
2015,1,53,EstAdult,1836.0
2015,1,53,FamPlan,9273.0
2015,1,53,IPAdmission,3828.0
2015,1,53,InpatientDays,3502.0
2015,1,53,MaleCirc,0.0
2015,1,53,MentalAll,0.0
2015,1,53,NewAdult,146.0
2015,1,53,OPD,30274.0
2015,1,53,PMTCT,82.0
2015,1,53,Peds,167.0
2015,1,53,STI,216.0
2015,1,53,U5Malnutr,413.6363636363636
2015,1,53,VCTTests,5069.0
2015,1,55,AccidentsandEmerg,183.0
2015,1,55,AntenatalFirst,312.0
2015,1,55,AntenatalTotal,963.0
2015,1,55,Csection,63.0
2015,1,55,Delivery,496.0
2015,1,55,DentalAll,0.0
2015,1,55,EPI,1848.0
2015,1,55,EstAdult,4201.0
2015,1,55,FamPlan,1194.0
2015,1,55,IPAdmission,2121.0
2015,1,55,InpatientDays,5238.0
2015,1,55,MaleCirc,0.0
2015,1,55,MentalAll,0.0
2015,1,55,NewAdult,96.0
2015,1,55,OPD,14873.0
2015,1,55,PMTCT,78.0
2015,1,55,Peds,364.0
2015,1,55,STI,256.0
2015,1,55,U5Malnutr,25.0
2015,1,55,VCTTests,1048.0
2015,1,57,AccidentsandEmerg,708.0
2015,1,57,AntenatalFirst,2398.0
2015,1,57,AntenatalTotal,5036.0
2015,1,57,Csection,0.0
2015,1,57,Delivery,1492.0
2015,1,57,DentalAll,0.0
2015,1,57,EPI,39921.0
2015,1,57,EstAdult,2170.0
2015,1,57,FamPlan,3836.0
2015,1,57,IPAdmission,2920.0
2015,1,57,InpatientDays,1981.0
2015,1,57,MaleCirc,0.0
2015,1,57,MentalAll,0.0
2015,1,57,NewAdult,260.0
2015,1,57,OPD,50603.0
2015,1,57,PMTCT,107.0
2015,1,57,Peds,574.0
2015,1,57,STI,475.0
2015,1,57,U5Malnutr,436.02702702702703
2015,1,57,VCTTests,5902.0
2015,1,58,AccidentsandEmerg,358.0
2015,1,58,AntenatalFirst,534.0
2015,1,58,AntenatalTotal,511.0
2015,1,58,Csection,30.0
2015,1,58,Delivery,505.0
2015,1,58,DentalAll,0.0
2015,1,58,EPI,2871.0
2015,1,58,EstAdult,92.0
2015,1,58,FamPlan,638.0
2015,1,58,IPAdmission,1941.0
2015,1,58,InpatientDays,3080.0
2015,1,58,MaleCirc,0.0
2015,1,58,MentalAll,0.0
2015,1,58,NewAdult,30.0
2015,1,58,OPD,8971.0
2015,1,58,PMTCT,19.0
2015,1,58,Peds,10.0
2015,1,58,STI,58.0
2015,1,58,U5Malnutr,49.0
2015,1,58,VCTTests,670.0
2015,1,59,AccidentsandEmerg,0.0
2015,1,59,AntenatalFirst,580.0
2015,1,59,AntenatalTotal,1398.0
2015,1,59,Csection,98.0
2015,1,59,Delivery,568.0
2015,1,59,DentalAll,0.0
2015,1,59,EPI,4506.0
2015,1,59,EstAdult,3563.0
2015,1,59,FamPlan,890.0
2015,1,59,IPAdmission,0.0
2015,1,59,InpatientDays,0.0
2015,1,59,MaleCirc,0.0
2015,1,59,MentalAll,0.0
2015,1,59,NewAdult,115.0
2015,1,59,OPD,0.0
2015,1,59,PMTCT,165.0
2015,1,59,Peds,480.0
2015,1,59,STI,181.0
2015,1,59,U5Malnutr,0.0
2015,1,59,VCTTests,828.0
2015,1,61,AccidentsandEmerg,813.0
2015,1,61,AntenatalFirst,925.0
2015,1,61,AntenatalTotal,2230.0
2015,1,61,Csection,0.0
2015,1,61,Delivery,720.0
2015,1,61,DentalAll,0.0
2015,1,61,EPI,33386.69622071051
2015,1,61,EstAdult,72.0
2015,1,61,FamPlan,5744.0
2015,1,61,IPAdmission,1660.0
2015,1,61,InpatientDays,1870.0
2015,1,61,MaleCirc,0.0
2015,1,61,MentalAll,0.0
2015,1,61,NewAdult,41.0
2015,1,61,OPD,27426.0
2015,1,61,PMTCT,2.0
2015,1,61,Peds,12.0
2015,1,61,STI,274.0
2015,1,61,U5Malnutr,142.0
2015,1,61,VCTTests,2932.0
2015,1,62,AccidentsandEmerg,490.0
2015,1,62,AntenatalFirst,597.0
2015,1,62,AntenatalTotal,1470.0
2015,1,62,Csection,0.0
2015,1,62,Delivery,487.0
2015,1,62,DentalAll,0.0
2015,1,62,EPI,13060.54054054054
2015,1,62,EstAdult,163.0
2015,1,62,FamPlan,9.0
2015,1,62,IPAdmission,2400.0
2015,1,62,InpatientDays,2759.0
2015,1,62,MaleCirc,0.0
2015,1,62,MentalAll,0.0
2015,1,62,NewAdult,44.0
2015,1,62,OPD,7096.0
2015,1,62,PMTCT,17.0
2015,1,62,Peds,14.0
2015,1,62,STI,76.0
2015,1,62,U5Malnutr,37.0
2015,1,62,VCTTests,1512.0
2015,1,63,AccidentsandEmerg,389.0
2015,1,63,AntenatalFirst,281.0
2015,1,63,AntenatalTotal,817.0
2015,1,63,Csection,42.0
2015,1,63,Delivery,447.0
2015,1,63,DentalAll,0.0
2015,1,63,EPI,5816.0
2015,1,63,EstAdult,2649.0
2015,1,63,FamPlan,1274.0
2015,1,63,IPAdmission,2196.0
2015,1,63,InpatientDays,3926.0
2015,1,63,MaleCirc,0.0
2015,1,63,MentalAll,0.0
2015,1,63,NewAdult,38.0
2015,1,63,OPD,8232.0
2015,1,63,PMTCT,46.0
2015,1,63,Peds,190.0
2015,1,63,STI,222.0
2015,1,63,U5Malnutr,10.0
2015,1,63,VCTTests,1877.0
2015,1,65,AccidentsandEmerg,1000.0
2015,1,65,AntenatalFirst,1580.0
2015,1,65,AntenatalTotal,3130.0
2015,1,65,Csection,0.0
2015,1,65,Delivery,764.0
2015,1,65,DentalAll,0.0
2015,1,65,EPI,20904.0
2015,1,65,EstAdult,2383.0
2015,1,65,FamPlan,7367.0
2015,1,65,IPAdmission,1551.0
2015,1,65,InpatientDays,822.0
2015,1,65,MaleCirc,0.0
2015,1,65,MentalAll,0.0
2015,1,65,NewAdult,316.0
2015,1,65,OPD,46658.0
2015,1,65,PMTCT,142.0
2015,1,65,Peds,233.0
2015,1,65,STI,453.0
2015,1,65,U5Malnutr,73.0
2015,1,65,VCTTests,4024.0
2015,1,66,AccidentsandEmerg,207.0
2015,1,66,AntenatalFirst,382.0
2015,1,66,AntenatalTotal,918.0
2015,1,66,Csection,38.0
2015,1,66,Delivery,223.0
2015,1,66,DentalAll,0.0
2015,1,66,EPI,5573.0
2015,1,66,EstAdult,74.0
2015,1,66,FamPlan,1877.0
2015,1,66,IPAdmission,1756.0
2015,1,66,InpatientDays,2666.0
2015,1,66,MaleCirc,0.0
2015,1,66,MentalAll,0.0
2015,1,66,NewAdult,30.0
2015,1,66,OPD,8350.0
2015,1,66,PMTCT,19.0
2015,1,66,Peds,3.0
2015,1,66,STI,120.0
2015,1,66,U5Malnutr,3.0
2015,1,66,VCTTests,925.0
2015,1,67,AccidentsandEmerg,46.0
2015,1,67,AntenatalFirst,215.0
2015,1,67,AntenatalTotal,582.0
2015,1,67,Csection,63.0
2015,1,67,Delivery,271.0
2015,1,67,DentalAll,0.0
2015,1,67,EPI,2828.0
2015,1,67,EstAdult,5106.0
2015,1,67,FamPlan,4061.0
2015,1,67,IPAdmission,2990.0
2015,1,67,InpatientDays,5057.0
2015,1,67,MaleCirc,0.0
2015,1,67,MentalAll,217.0
2015,1,67,NewAdult,66.0
2015,1,67,OPD,11900.0
2015,1,67,PMTCT,163.0
2015,1,67,Peds,308.0
2015,1,67,STI,397.0
2015,1,67,U5Malnutr,26.0
2015,1,67,VCTTests,737.0
2015,1,69,AccidentsandEmerg,91.0
2015,1,69,AntenatalFirst,196.0
2015,1,69,AntenatalTotal,374.0
2015,1,69,Csection,0.0
2015,1,69,Delivery,103.0
2015,1,69,DentalAll,0.0
